,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
305,,House,Penthouse,695000,No,2,None,1,0,None,,None,None,None,2,None,Good
306,,House,Penthouse,1200000,No,3,None,0,0,None,,None,None,None,2,None,Good
307,,House,Penthouse,525000,No,1,None,0,0,None,,None,None,None,2,None,As new
308,,House,Penthouse,579000,No,3,None,0,0,None,,None,None,None,,None,
309,,House,Penthouse,1700000,No,3,None,0,0,None,,None,None,None,,None,As new
310,Bruxelles (19 communes),House,Penthouse,1750000,No,2,None,0,0,None,,None,None,None,4,None,As new
311,,House,Penthouse,1900000,No,3,None,0,0,None,,None,None,None,,None,As new
312,,House,Penthouse,319000,No,2,None,0,0,None,,None,None,None,2,None,
313,,House,Penthouse,350000,No,2,None,0,0,None,,None,None,None,,None,As new
314,,House,Penthouse,355000,No,2,None,0,0,None,,None,None,None,,None,As new
315,,House,Penthouse,735000,No,3,None,0,0,None,,None,None,None,3,None,Good
316,,House,Penthouse,799000,No,2,None,1,0,None,1,None,None,None,,None,Good
317,,House,Penthouse,208500,No,1,None,1,0,None,,None,None,None,3,None,As new
318,Bois du Cazier,House,Penthouse,320000,No,2,None,0,0,None,,None,None,None,4,None,As new
319,Liège Centre,House,Penthouse,225000,No,1,None,1,0,None,,None,None,None,2,None,As new
320,Waremme,House,Penthouse,205000,No,2,None,0,0,None,,None,None,None,2,None,Good
321,,House,Penthouse,229000,No,2,None,0,,None,,None,None,None,2,None,As new
322,,House,Penthouse,235000,No,2,None,1,0,None,,None,None,None,2,None,As new
323,Parvis st Pierre,House,Penthouse,250000,No,3,None,0,1,None,,None,None,None,2,None,Good
324,,House,Penthouse,349000,No,2,None,0,,None,,None,None,None,3,None,As new
325,,House,Penthouse,385000,No,2,None,0,0,None,,None,None,None,1,None,As new
326,,House,Penthouse,395000,No,3,None,0,0,None,,None,None,None,3,None,Just renovated
327,Bruxelles (19 communes),House,Penthouse,400000,No,1,None,0,0,None,,None,None,None,2,None,As new
328,,House,Penthouse,Starting price : 450000,No,3,None,1,,None,,None,None,None,,None,Good
329,,House,Penthouse,459000,No,2,None,1,,None,1,None,None,None,,None,To be done up
330,Harmonie,House,Penthouse,655000,No,4,None,1,0,None,,None,None,None,1,None,Good
331,,House,Penthouse,689000,No,2,None,1,1,None,,None,None,None,2,None,Good
332,,House,Penthouse,959000,No,4,None,0,,None,1,None,None,None,,None,As new
333,,House,Penthouse,1020000,No,4,None,0,0,None,,None,None,None,2,None,Just renovated
334,,House,Penthouse,1175000,No,3,None,1,0,None,,None,None,None,3,None,Good
335,,House,Penthouse,1300000,No,3,None,0,0,None,,None,None,None,3,None,As new
336,,House,Penthouse,1790000,No,3,None,0,0,None,,None,None,None,3,None,As new
337,,House,Penthouse,2195000,No,3,None,0,,None,,None,None,None,4,None,As new
338,,House,Penthouse,3500000,No,3,None,0,0,None,,None,None,None,4,None,As new
339,,House,Penthouse,584150,No,3,None,0,,None,,None,None,None,,None,As new
340,,House,Penthouse,1290000,No,3,None,0,0,None,1,None,None,None,3,None,As new
341,,House,Penthouse,1249000,No,4,None,0,0,None,,None,None,None,3,None,
342,Markgrave,House,Penthouse,368000,No,1,None,1,0,None,,None,None,None,3,None,As new
343,,House,Penthouse,1350000,No,3,None,0,0,None,,None,None,None,,None,As new
344,,House,Penthouse,217000,No,1,None,0,,None,,None,None,None,2,None,As new
345,,House,Penthouse,379000,No,3,None,0,0,None,,None,None,None,,None,As new
346,,House,Penthouse,895000,No,4,None,0,,None,,None,None,None,,None,As new
347,,House,Penthouse,1350000,No,3,None,0,0,None,,None,None,None,4,None,As new
348,,House,Penthouse,1350000,No,3,None,0,0,None,,None,None,None,,None,As new
349,,House,Penthouse,2470000,No,2,None,1,,None,,None,None,None,,None,Good
350,,House,Penthouse,508780,No,2,None,0,0,None,,None,None,None,,None,As new
351,Knokke Centrum,House,Penthouse,819900,No,3,None,0,,None,,None,None,None,2,None,
352,,House,Penthouse,2250000,No,3,None,0,0,None,,None,None,None,2,None,As new
353,,House,L'Orne,From 192000 To 477000,No,,None,0,,None,,None,None,None,,None,
354,,House,New,From 215000 To 382500,No,,None,0,,None,,None,None,None,,None,
355,,House,New,From 228000 To 702000,No,,None,0,,None,,None,None,None,,None,
356,,House,Hof,From 249000 To 323000,No,,None,0,,None,,None,None,None,,None,
357,,House,New,From 250400 To 352400,No,,None,0,,None,,None,None,None,,None,
358,,House,Penthouse,210000,No,1,None,1,0,None,1,None,None,None,,None,Good
359,,House,Penthouse,265000,No,1,None,0,0,None,,None,None,None,,None,
360,,House,Penthouse,299000,No,3,None,0,0,None,,None,None,None,2,None,As new
361,,House,Penthouse,330000,No,3,None,0,0,None,,None,None,None,2,None,
362,,House,Penthouse,469000,No,3,None,1,0,None,,None,None,None,3,None,As new
363,,House,Penthouse,628000,No,2,None,1,0,None,,None,None,None,2,None,Good
364,,House,Penthouse,690000,No,2,None,1,0,None,,None,None,None,,None,Good
365,,House,Penthouse,1100000,No,4,None,0,0,None,,None,None,None,3,None,Good
366,Grand Liège,House,Penthouse,197000,No,2,None,1,0,None,,None,None,None,3,None,As new
367,,House,Penthouse,367709,No,2,None,0,0,None,,None,None,None,,None,
368,,House,Penthouse,375000,No,2,None,0,,None,,None,None,None,3,None,As new
369,,House,Penthouse,385000,No,3,None,0,0,None,,None,None,None,3,None,As new
370,Grand Liège,House,Penthouse,412300,No,2,None,0,0,None,,None,None,None,4,None,As new
371,Grand Liège,House,Penthouse,412300,No,2,None,0,0,None,,None,None,None,4,None,As new
372,Antwerpen en randgemeenten,House,Penthouse,750000,No,3,None,0,,None,,None,None,None,,None,As new
373,,House,Penthouse,298000,No,2,None,0,0,None,,None,None,None,2,None,Just renovated
374,,House,Penthouse,100000 + 1000 per month,No,3,None,1,,None,1,None,None,None,3,None,Good
375,,House,Penthouse,275000,No,2,None,0,0,None,1,None,None,None,2,None,Good
376,,House,Penthouse,1190000,No,3,None,0,0,None,,None,None,None,3,None,
377,,House,Penthouse,1950000,No,2,None,0,,None,,None,None,None,,None,As new
378,Bruxelles,House,Penthouse,1260000,No,2,None,0,,None,,None,None,None,2,None,
379,,House,Penthouse,1850000,No,4,None,0,0,None,,None,None,None,4,None,As new
380,,House,Penthouse,395000,No,3,None,1,0,None,,None,None,None,2,None,
381,,House,Penthouse,427000,No,3,None,1,0,None,,None,None,None,4,None,As new
382,,House,Penthouse,475000,No,3,None,1,0,None,,None,None,None,4,None,As new
383,,House,Penthouse,545000,No,3,None,1,0,None,,None,None,None,4,None,As new
384,,House,Penthouse,269900,No,1,None,0,,None,,None,None,None,,None,
385,,House,Penthouse,585000,No,3,None,0,0,None,,None,None,None,,None,As new
386,,House,Penthouse,690000,No,3,None,0,0,None,,None,None,None,4,None,Good
387,,House,Penthouse,695000,No,3,None,0,,None,1,None,None,None,,None,
388,,House,Penthouse,795000,No,1,None,0,,None,1,None,None,None,,None,As new
389,,House,Penthouse,2300000,No,3,None,0,,None,1,None,None,None,,None,Good
390,,House,Penthouse,195000,No,1,None,0,0,None,,None,None,None,2,None,To be done up
391,,House,Penthouse,257500,No,2,None,1,0,None,,None,None,None,4,None,As new
392,,House,Penthouse,275000,No,2,None,1,0,None,,None,None,None,1,None,Good
393,,House,Penthouse,305000,No,1,None,0,,None,,None,None,None,,None,As new
394,,House,Penthouse,575000,No,3,None,0,0,None,,None,None,None,3,None,As new
395,,House,Penthouse,585000,No,2,None,1,0,None,,None,None,None,2,None,Good
396,Bruxelles (19 communes),House,Penthouse,399000,No,3,None,0,0,None,,None,None,None,2,None,As new
397,,House,Penthouse,420000,No,3,None,1,,None,,None,None,None,,None,As new
398,,House,Penthouse,219900,No,1,None,1,0,None,,None,None,None,,None,
399,,House,Louise,From 274500 To 949500,No,,None,0,,None,,None,None,None,,None,
400,,House,Penthouse,349000,No,3,None,1,,None,,None,None,None,3,None,As new
401,,House,Penthouse,495000,No,3,None,0,0,None,,None,None,None,,None,As new
402,,House,Penthouse,1990000,No,3,None,0,0,None,,None,None,None,4,None,As new
403,,House,Penthouse,220000,No,1,None,0,0,None,,None,None,None,,None,To be done up
404,,House,Penthouse,280000,No,2,None,1,0,None,,None,None,None,2,None,As new
405,,House,Penthouse,280000,No,2,None,1,0,None,,None,None,None,2,None,As new
406,,House,Penthouse,390000,No,3,None,1,0,None,,None,None,None,2,None,Good
407,,House,Penthouse,395000,No,3,None,1,0,None,,None,None,None,,None,As new
408,,House,Penthouse,430000,No,3,None,1,0,None,,None,None,None,3,None,As new
409,,House,Penthouse,547000,No,3,None,0,0,None,,None,None,None,2,None,As new
410,,House,Penthouse,565000,No,3,None,0,0,None,,None,None,None,,None,As new
411,,House,Penthouse,590000,No,2,None,0,,None,,None,None,None,3,None,As new
412,,House,Penthouse,747000,No,3,None,1,0,None,1,None,None,None,,None,
413,Wetteren 10 km,House,Penthouse,950000,No,3,None,0,0,None,1,None,None,None,3,None,As new
414,,House,Penthouse,990000,No,3,None,0,,None,,None,None,None,,None,Good
415,,House,Penthouse,995000,No,4,None,0,0,None,,None,None,None,2,None,As new
416,,House,Penthouse,1295000,No,2,None,0,,None,,None,None,None,,None,Good
417,,House,Penthouse,330000,No,2,None,1,0,None,,None,None,None,,None,
418,,House,Penthouse,367709,No,2,None,0,0,None,,None,None,None,,None,
419,,House,Penthouse,410000,No,2,None,1,0,None,,None,None,None,3,None,
420,,House,Penthouse,445000,No,3,None,0,,None,,None,None,None,4,None,As new
421,Aalst,House,Penthouse,250000,No,3,None,0,,None,,None,None,None,2,None,Good
422,Knokke-Heist,House,Hoost,From 595000 To 1215000,No,,None,0,,None,,None,None,None,,None,
423,,House,Penthouse,239000,No,2,None,1,0,None,1,None,None,None,,None,
424,,House,Penthouse,399000,No,2,None,1,0,None,,None,None,None,2,None,
425,Oost-Vlaanderen,House,Penthouse,490000,No,2,None,0,0,None,,None,None,None,2,None,Good
426,,House,Penthouse,675000,No,3,None,0,,None,1,None,None,None,2,None,Good
427,,House,Penthouse,950000,No,3,None,0,0,None,,None,None,None,2,None,As new
428,,House,Penthouse,1095000,No,3,None,1,0,None,,None,None,None,3,None,Good
429,,House,Penthouse,549500,No,3,None,0,,None,,None,None,None,,None,
430,,House,Penthouse,287250,No,2,None,1,0,None,,None,None,None,,None,As new
431,,House,Penthouse,380000,No,2,None,0,0,None,,None,None,None,2,None,As new
432,,House,Penthouse,395000,No,3,None,0,,None,,None,None,None,4,None,
433,,House,Penthouse,477000,No,3,None,0,0,None,,None,None,None,,None,As new
434,,House,Penthouse,550000,No,2,None,1,0,None,,None,None,None,2,None,
435,,House,Parkresidentie,From 209000 To 265000,No,,None,0,,None,,None,None,None,,None,
436,,House,De,From 278000 To 499000,No,,None,0,,None,,None,None,None,,None,
437,,House,Penthouse,290000,No,,None,0,1,None,1,None,None,None,2,None,Good
438,,House,Penthouse,295000,No,2,None,0,0,None,,None,None,None,,None,Good
439,,House,Penthouse,352500,No,3,None,1,0,None,,None,None,None,,None,As new
440,,House,Penthouse,448000,No,4,None,1,0,None,,None,None,None,2,None,Good
441,,House,Penthouse,749000,No,3,None,1,0,None,1,None,None,None,,None,As new
442,,House,Penthouse,1195000,No,3,None,0,,None,,None,None,None,2,None,As new
443,,House,Penthouse,1990000,No,3,None,0,0,None,,None,None,None,4,None,
444,,House,Penthouse,2470000,No,2,None,0,0,None,1,None,None,None,2,None,As new
445,,House,Penthouse,390000,No,3,None,1,,None,,None,None,None,2,None,Good
446,,House,Park,From 230000 To 415000,No,,None,0,,None,,None,None,None,,None,
447,Sint-Andries,House,Abdijbeke,From 382655 To 800481,No,,None,0,,None,,None,None,None,,None,
448,,House,Penthouse,315000,No,1,None,1,0,None,,None,None,None,,None,
449,,House,Penthouse,1295000,No,3,None,0,0,None,,None,None,None,2,None,As new
450,,House,Penthouse,169000,No,1,None,0,,None,1,None,None,None,,None,As new
451,,House,Penthouse,259000,No,4,None,0,0,None,,None,None,None,3,None,Good
452,,House,Penthouse,269000,No,1,None,0,0,None,1,None,None,None,,None,
453,,House,Penthouse,304000,No,2,None,1,0,None,,None,None,None,,None,
454,,House,Penthouse,363000,No,3,None,1,0,None,,None,None,None,,None,
455,,House,Penthouse,449000,No,2,None,0,0,None,,None,None,None,,None,
456,,House,Penthouse,490000,No,1,None,0,0,None,,None,None,None,2,None,As new
457,,House,Penthouse,565000,No,3,None,1,0,None,,None,None,None,3,None,
458,,House,Penthouse,950000,No,3,None,0,0,None,,None,None,None,,None,As new
459,,House,Penthouse,1100000,No,3,None,0,0,None,,None,None,None,,None,Good
460,,House,Penthouse,295000,No,2,None,1,0,None,,None,None,None,3,None,As new
461,,House,Penthouse,317823,No,2,None,1,0,None,,None,None,None,2,None,
462,,House,Penthouse,325000,No,2,None,1,0,None,,None,None,None,3,None,
463,,House,Penthouse,349000,No,3,None,0,,None,,None,None,None,4,None,
464,,House,Penthouse,465000,No,4,None,1,,None,,None,None,None,2,None,Good
465,,House,Penthouse,799000,No,2,None,1,0,None,,None,None,None,2,None,As new
466,,House,Penthouse,799000,No,2,None,1,0,None,,None,None,None,2,None,As new
467,,House,Penthouse,1390000,No,3,None,0,,None,,None,None,None,,None,As new
468,,House,Le,From 180000 To 449000,No,,None,0,,None,,None,None,None,,None,
469,Stadswijk Tweewaters,House,The,From 245000 To 755000,No,,None,0,,None,,None,None,None,,None,
470,,House,Penthouse,265000,No,2,None,1,0,None,,None,None,None,4,None,
471,,House,Penthouse,373000,No,2,None,0,,None,,None,None,None,,None,
472,,House,Penthouse,249000,No,2,None,0,0,None,,None,None,None,,None,To renovate
473,,House,Penthouse,1200000,No,3,None,0,0,None,,None,None,None,2,None,
474,,House,Penthouse,1200000,No,3,None,0,0,None,,None,None,None,2,None,
475,,House,Penthouse,4500000,No,3,None,0,0,None,1,None,None,None,3,None,As new
476,,House,PROJET,From 31800 To 318000,No,,None,0,,None,,None,None,None,,None,
477,Centrum Harelbeke op 100 meter van de markt,House,Residentie,From 149000 To 359000,No,,None,0,,None,,None,None,None,,None,
478,,House,Coeur,From 151000 To 231000,No,,None,0,,None,,None,None,None,,None,
479,,House,Ecoquartier,From 157000 To 277000,No,,None,0,,None,,None,None,None,,None,
480,,House,Ecoquartier,From 158000 To 269000,No,,None,0,,None,,None,None,None,,None,
481,,House,Elie,From 158035 To 227104,No,,None,0,,None,,None,None,None,,None,
482,,House,New,From 161220 To 373143,No,,None,0,,None,,None,None,None,,None,
483,,House,Confluents,From 165000 To 394000,No,,None,0,,None,,None,None,None,,None,
484,,House,Residentie,From 165000 To 449000,No,,None,0,,None,,None,None,None,,None,
485,Bois Saint Jean,House,Résidence,From 169000 To 517000,No,,None,0,,None,,None,None,None,,None,
486,,House,Central,From 170000 To 370000,No,,None,0,,None,,None,None,None,,None,
487,,House,Cérès,From 170000 To 283000,No,,None,0,,None,,None,None,None,,None,
488,,House,Bavière,From 177000 To 446000,No,,None,0,,None,,None,None,None,,None,
489,,House,Le,From 178000 To 249000,No,,None,0,,None,,None,None,None,,None,
490,,House,New,From 179250 To 499000,No,,None,0,,None,,None,None,None,,None,
491,,House,Residentie,From 188706 To 322090,No,,None,0,,None,,None,None,None,,None,
492,,House,Woonproject,From 188706 To 322090,No,,None,0,,None,,None,None,None,,None,
493,,House,Central,From 188900 To 417500,No,,None,0,,None,,None,None,None,,None,
494,Brussel (19 gemeenten),House,Deltaview,From 189000 To 799000,No,,None,0,,None,,None,None,None,,None,
495,,House,TONGRE-NOTRE-DAME,From 189900 To 269900,No,,None,0,,None,,None,None,None,,None,
496,Place Diabolo,House,Résidence,From 190000 To 445000,No,,None,0,,None,,None,None,None,,None,
497,,House,Central,From 195000 To 340000,No,,None,0,,None,,None,None,None,,None,
498,,House,New,From 197000 To 296500,No,,None,0,,None,,None,None,None,,None,
499,,House,New,From 205000 To 950000,No,,None,0,,None,,None,None,None,,None,
500,,House,New,From 205000 To 335000,No,,None,0,,None,,None,None,None,,None,
501,,House,',From 206500 To 388000,No,,None,0,,None,,None,None,None,,None,
502,,House,Torck,From 212000 To 481831,No,,None,0,,None,,None,None,None,,None,
503,,House,Torck,From 212000 To 481831,No,,None,0,,None,,None,None,None,,None,
504,,House,Residentie,From 214950 To 392900,No,,None,0,,None,,None,None,None,,None,
505,,House,De,From 215000 To 571250,No,,None,0,,None,,None,None,None,,None,
506,,House,Residentie,From 216495 To 344901,No,,None,0,,None,,None,None,None,,None,
507,,House,Sint-Pietershof,From 218592 To 351092,No,,None,0,,None,,None,None,None,,None,
508,,House,La,From 223000 To 480000,No,,None,0,,None,,None,None,None,,None,
509,Centrum Sint-Antonius,House,Residentie,From 235750 To 348750,No,,None,0,,None,,None,None,None,,None,
510,Stadscentrum tussen het station en de markt.,House,Stationsstraat,From 239000 To 375000,No,,None,0,,None,,None,None,None,,None,
511,,House,Green,From 240000 To 405000,No,,None,0,,None,,None,None,None,,None,
512,,House,Residentie,From 243000 To 375000,No,,None,0,,None,,None,None,None,,None,
513,,House,Project,From 243500 To 329000,No,,None,0,,None,,None,None,None,,None,
514,,House,New,From 247500 To 399500,No,,None,0,,None,,None,None,None,,None,
515,,House,New,From 248500 To 468300,No,,None,0,,None,,None,None,None,,None,
516,,House,New,From 249000 To 309000,No,,None,0,,None,,None,None,None,,None,
517,Place Emile Dupont,House,Résidence,From 255000 To 547000,No,,None,0,,None,,None,None,None,,None,
518,,House,Green,From 255000 To 440000,No,,None,0,,None,,None,None,None,,None,
519,,House,DROOMT,From 255500 To 1125000,Yes,,None,0,,None,,None,None,None,,None,
520,,House,‘T,From 257000 To 369000,No,,None,0,,None,,None,None,None,,None,
521,CENTRUM,House,'GROENE,From 258000 To 544500,No,,None,0,,None,,None,None,None,,None,
522,Voroux Lez Liers,House,Clos,From 258700 To 454550,No,,None,0,,None,,None,None,None,,None,
523,,House,Confluents,259000,No,,None,0,,None,,None,None,None,,None,
524,De Torens,House,"Elias,",From 259000 To 491000,No,,None,0,,None,,None,None,None,,None,
525,,House,Het,From 259700 To 424700,No,,None,0,,None,,None,None,None,,None,
526,,House,Les,272950,No,,None,0,,None,,None,None,None,,None,
527,,House,Rijvisschehof,From 275090 To 506189,No,,None,0,,None,,None,None,None,,None,
528,,House,Les,From 277700 To 825000,No,,None,0,,None,,None,None,None,,None,
529,,House,Vaartdijk,From 279900 To 339900,No,,None,0,,None,,None,None,None,,None,
530,,House,Vaartdijk,From 279900 To 339900,No,,None,0,,None,,None,None,None,,None,
531,,House,Terry,From 285000 To 625000,No,,None,0,,None,,None,None,None,,None,
532,,House,Park,From 287252 To 831648,No,,None,0,,None,,None,None,None,,None,
533,,House,Zicht,From 292000 To 699400,No,,None,0,,None,,None,None,None,,None,
534,,House,EXCLUSIEVE,From 305000 To 335000,Yes,,None,0,,None,,None,None,None,,None,
535,,House,BLOESEMPARK,From 306475 To 325800,No,,None,0,,None,,None,None,None,,None,
536,,House,Project,From 349000 To 615000,No,,None,0,,None,,None,None,None,,None,
537,,House,L,From 352000 To 477000,No,,None,0,,None,,None,None,None,,None,
538,,House,L,From 352000 To 477000,No,,None,0,,None,,None,None,None,,None,
539,,House,Bord'O,From 358500 To 695500,No,,None,0,,None,,None,None,None,,None,
540,De Torens,House,"Elbrus,",From 370000 To 525000,No,,None,0,,None,,None,None,None,,None,
541,Beveren,House,Residentie,From 372000 To 545000,No,,None,0,,None,,None,None,None,,None,
542,,House,Park,From 372500 To 379500,No,,None,0,,None,,None,None,None,,None,
543,Oude Stadsbibliotheek,House,Portier,From 379000 To 599000,No,,None,0,,None,,None,None,None,,None,
544,UZ Gent,House,LUX,From 384221 To 711401,No,,None,0,,None,,None,None,None,,None,
545,Sint-Andries,House,The,From 389000 To 895000,No,,None,0,,None,,None,None,None,,None,
546,,House,Residentie,395000,No,,None,0,,None,,None,None,None,,None,
547,,House,REIE,From 425000 To 915000,No,,None,0,,None,,None,None,None,,None,
548,,House,Huize,From 447500 To 1225868,No,,None,0,,None,,None,None,None,,None,
549,Groot-Gent,House,Nieuwbouwproject,From 475026 To 605059,No,,None,0,,None,,None,None,None,,None,
550,Ninove en deelgemeente,House,Residentie,485650,No,,None,0,,None,,None,None,None,,None,
551,,House,Blanc,From 529900 To 589000,No,,None,0,,None,,None,None,None,,None,
552,,House,Residentie,From 301133 To 800481,No,,None,0,,None,,None,None,None,,None,
553,,House,The,From 1180000 To 1795000,No,,None,0,,None,,None,None,None,,None,
554,Bruxelles Sud et Centre,House,F59,From 1695000 To 2150000,No,,None,0,,None,,None,None,None,,None,
555,,House,Penthouse,330000,No,2,None,1,0,None,,None,None,None,,None,
556,,House,Penthouse,456000,No,3,None,0,0,None,,None,None,None,2,None,As new
557,,House,Penthouse,1450000,No,3,None,0,0,None,,None,None,None,,None,As new
558,,House,Penthouse,169000,No,1,None,0,1,None,,None,None,None,2,None,Good
559,,House,Penthouse,189000,No,2,None,0,,None,,None,None,None,,None,
560,,House,Penthouse,225000,No,1,None,0,0,None,,None,None,None,,None,To renovate
561,,House,Penthouse,318800,No,2,None,1,0,None,,None,None,None,2,None,Good
562,,House,Penthouse,582900,No,3,None,1,0,None,1,None,None,None,,None,As new
563,,House,Penthouse,249000,No,1,None,0,1,None,,None,None,None,2,None,Good
564,,House,Résidence,From 185500 To 194500,No,,None,0,,None,,None,None,None,,None,
565,,House,Penthouse,320000,No,2,None,0,0,None,,None,None,None,2,None,As new
566,,House,Penthouse,485000,No,3,None,1,0,None,,None,None,None,2,None,
567,,House,Penthouse,668000,No,3,None,0,,None,,None,None,None,,None,
568,Oost- Vlaanderen,House,Penthouse,448000,No,2,None,0,,None,1,None,None,None,2,None,As new
569,,House,Penthouse,421500,No,2,None,0,0,None,,None,None,None,,None,As new
570,,House,Penthouse,422000,No,2,None,0,0,None,,None,None,None,,None,As new
571,,House,Penthouse,471500,No,2,None,0,0,None,,None,None,None,,None,As new
572,,House,Penthouse,690000,No,3,None,0,0,None,,None,None,None,4,None,
573,,House,Penthouse,477000,No,3,None,0,,None,,None,None,None,,None,As new
574,,House,Penthouse,550000,No,2,None,0,0,None,,None,None,None,,None,
575,,House,Penthouse,590000,No,4,None,0,0,None,,None,None,None,,None,
576,,House,Penthouse,995000,No,5,None,1,,None,,None,None,None,3,None,
577,,House,Penthouse,1050000,No,3,None,0,1,None,,None,None,None,2,None,
578,,House,Penthouse,2195000,No,3,None,0,,None,,None,None,None,,None,As new
579,,House,Penthouse,220000,No,2,None,1,1,None,,None,None,None,4,None,As new
580,,House,Penthouse,499000,No,2,None,0,0,None,,None,None,None,4,None,As new
581,,House,Penthouse,261000,No,1,None,0,0,None,,None,None,None,2,None,As new
582,,House,Penthouse,500000,No,3,None,0,0,None,1,None,None,None,3,None,As new
583,,House,Penthouse,850000,No,3,None,0,0,None,,None,None,None,,None,
584,,House,Penthouse,395000,No,2,None,0,,None,,None,None,None,2,None,As new
585,,House,Penthouse,576000,No,3,None,0,,None,,None,None,None,,None,
586,,House,Penthouse,369000,No,2,None,0,0,None,,None,None,None,4,None,As new
587,,House,Penthouse,377000,No,2,None,0,,None,,None,None,None,,None,As new
588,Enghien,House,Penthouse,460000,No,4,None,0,,None,,None,None,None,,None,As new
589,Knokke-Heist,House,Penthouse,2795000,No,3,None,0,0,None,,None,None,None,2,None,As new
590,,House,Penthouse,575000,No,3,None,0,,None,,None,None,None,,None,
591,,House,Penthouse,329000,No,2,None,1,0,None,,None,None,None,2,None,As new
592,,House,Penthouse,329000,No,3,None,1,,None,1,None,None,None,,None,
593,,House,Penthouse,595000,No,2,None,1,0,None,,None,None,None,3,None,As new
594,,House,Penthouse,299838,No,2,None,0,0,None,,None,None,None,2,None,
595,,House,Penthouse,355000,No,2,None,1,,None,,None,None,None,2,None,
596,,House,Penthouse,430063,No,3,None,0,0,None,,None,None,None,2,None,
597,,House,Penthouse,490800,No,3,None,0,0,None,,None,None,None,2,None,
598,,House,Penthouse,575000,No,2,None,0,,None,,None,None,None,,None,
599,Léopold,House,Penthouse,595000,No,3,None,0,,None,,None,None,None,2,None,As new
600,,House,Penthouse,269900,No,1,None,0,0,None,,None,None,None,2,None,As new
601,,House,Penthouse,245500,No,2,None,1,0,None,,None,None,None,2,None,As new
602,,House,Penthouse,299500,No,2,None,1,0,None,,None,None,None,2,None,As new
603,,House,Penthouse,289500,No,1,None,0,0,None,,None,None,None,2,None,As new
604,,House,Penthouse,665000,No,2,None,1,0,None,,None,None,None,,None,
605,,House,Penthouse,1210000,No,4,None,1,0,None,,None,None,None,4,None,
606,,House,Penthouse,1795000,No,2,None,1,0,None,,None,None,None,2,None,As new
607,,House,Penthouse,310000,No,1,None,0,0,None,,None,None,None,,None,As new
608,,House,Penthouse,349000,No,2,None,0,0,None,,None,None,None,3,None,Good
609,,House,Penthouse,365000,No,2,None,0,0,None,,None,None,None,3,None,Good
610,,House,Green,From 205000 To 405000,No,,None,0,,None,,None,None,None,,None,
611,Nieuwe buurt De Kaaien,House,Kaai,From 275000 To 415000,No,,None,0,,None,,None,None,None,,None,
612,Oost- Vlaanderen,House,LEDE,From 278800 To 398500,No,,None,0,,None,,None,None,None,,None,
613,,House,Residentie,From 297500 To 345000,No,,None,0,,None,,None,None,None,,None,
614,,House,Doktoren,From 969500 To 1145000,No,,None,0,,None,,None,None,None,,None,
615,,House,Penthouse,199999,No,2,None,1,,None,,None,None,None,3,None,As new
616,,House,Penthouse,329500,No,3,None,1,0,None,,None,None,None,4,None,
617,,House,Penthouse,506189,No,3,None,0,0,None,,None,None,None,2,None,As new
618,,House,Penthouse,750000,No,3,None,0,0,None,,None,None,None,4,None,Good
619,,House,Penthouse,420000,No,2,None,0,0,None,,None,None,None,,None,
620,,House,Penthouse,428519,No,3,None,0,0,None,,None,None,None,2,None,
621,Oost- Vlaanderen,House,Penthouse,398500,No,2,None,0,,None,,None,None,None,4,None,As new
622,Brussel (19 gemeenten),House,Penthouse,699000,No,2,None,0,0,None,,None,None,None,,None,As new
623,Brussel (19 gemeenten),House,Penthouse,799000,No,3,None,0,0,None,,None,None,None,,None,As new
624,,House,Penthouse,1095000,No,2,None,0,,None,,None,None,None,,None,
625,,House,Penthouse,184500,No,2,None,0,0,None,,None,None,None,2,None,Good
626,,House,Penthouse,465000,No,3,None,1,0,None,,None,None,None,4,None,As new
627,,House,Penthouse,800481,No,3,None,0,,None,,None,None,None,,None,
628,,House,Penthouse,1990000,No,3,None,0,0,None,,None,None,None,4,None,As new
629,,House,Penthouse,185000,No,2,None,0,,None,,None,None,None,,None,As new
630,,House,Penthouse,322090,No,2,None,1,0,None,,None,None,None,,None,
631,,House,Penthouse,595000,No,2,None,0,,None,,None,None,None,,None,As new
632,,House,Penthouse,999999,No,4,None,0,0,None,,None,None,None,4,None,As new
633,,House,Penthouse,1295000,No,3,None,1,,None,,None,None,None,3,None,As new
634,,House,Penthouse,219120,No,1,None,0,0,None,,None,None,None,,None,As new
635,,House,Penthouse,394900,No,3,None,1,0,None,,None,None,None,2,None,As new
636,,House,Penthouse,399900,No,3,None,1,0,None,,None,None,None,2,None,As new
637,,House,Penthouse,590000,No,2,None,0,,None,,None,None,None,,None,
638,,House,Penthouse,450000,No,1,None,1,0,None,,None,None,None,,None,
639,,House,Penthouse,316323,No,2,None,0,0,None,,None,None,None,2,None,As new
640,,House,Penthouse,583000,No,2,None,0,0,None,,None,None,None,,None,As new
641,,House,Penthouse,605000,No,2,None,0,0,None,,None,None,None,,None,As new
642,,House,Penthouse,279000,No,3,None,0,0,None,,None,None,None,2,None,
643,,House,Penthouse,550000,No,2,None,1,,None,,None,None,None,2,None,
644,,House,Penthouse,335750,No,2,None,0,,None,,None,None,None,3,None,As new
