,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
1306,,House,Apartment,825000,Yes,5,,1,,None,1,None,None,None,2,None,Good
1307,,House,Apartment,825000,Yes,7,350,1,,None,,None,None,None,2,None,Good
1308,,House,Apartment,1540000,Yes,19,905,0,,None,1,None,None,None,3,None,As new
1309,,House,Apartment,565000,Yes,2,250,0,1,None,,None,None,None,2,None,Just renovated
1310,,House,Apartment,585000,Yes,4,247,0,0,None,,None,None,None,2,None,Good
1311,,House,Apartment,450000,Yes,,meters,0,,None,,None,None,None,,None,As new
1312,,House,Apartment,934000,Yes,6,326,0,0,None,,None,None,None,3,None,Just renovated
1313,,House,Apartment,1300000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
1314,,House,Apartment,2050000,Yes,4,460,0,,None,,None,None,None,2,None,As new
1315,Grand Verviers,House,Apartment,130000,Yes,7,261,0,0,None,,None,None,None,2,None,To renovate
1316,,House,Apartment,209000,Yes,6,300,0,0,None,1,None,None,None,2,None,Good
1317,,House,Apartment,215000,Yes,4,185,0,0,None,,None,None,None,3,None,Good
1318,Seraing,House,Apartment,269000,Yes,,meters,0,,None,,None,None,None,,None,To be done up
1319,VERVIERS,House,Apartment,275000,Yes,5,260,1,,None,,None,None,None,2,None,Good
1320,,House,Apartment,350000,Yes,2,,0,0,None,,None,None,None,,None,To renovate
1321,,House,Apartment,399000,Yes,,meters,1,0,None,,None,None,None,,None,As new
1322,,House,Apartment,540000,Yes,6,245,1,,None,1,None,None,None,3,None,
1323,Ardennes,House,Apartment,650000,Yes,12,675,0,0,None,1,None,None,None,3,None,Good
1324,,House,Apartment,669000,Yes,6,400,0,0,None,1,None,None,None,2,None,To be done up
1325,,,,None,,,,0,,None,,None,None,None,,None,
1326,Place Joseph Benoit Willems,House,Apartment,865000,Yes,8,360,0,0,None,,None,None,None,2,None,Good
1327,,House,Apartment,429000,Yes,4,390,1,0,None,,None,None,None,2,None,Good
1328,,House,Apartment,765000,Yes,4,300,0,,None,1,None,None,None,3,None,Just renovated
1329,,House,Apartment,585000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1330,,House,Apartment,375000,Yes,6,300,0,0,None,,None,None,None,2,None,To be done up
1331,,House,Apartment,390000,Yes,10,650,0,0,None,,None,None,None,2,None,To renovate
1332,,House,Apartment,448000,Yes,5,180,0,0,None,,None,None,None,3,None,Good
1333,,House,Apartment,475000,Yes,5,229,0,0,None,,None,None,None,3,None,Good
1334,,House,Apartment,645000,Yes,6,248,0,0,None,,None,None,None,2,None,Good
1335,,House,Apartment,699000,Yes,,,0,0,None,,None,None,None,2,None,Good
1336,,House,Apartment,749000,Yes,7,320,0,0,None,,None,None,None,2,None,Good
1337,,House,Apartment,827000,Yes,6,,0,0,None,,None,None,None,4,None,Just renovated
1338,,House,Apartment,2172500,Yes,,meters,1,,None,,None,None,None,2,None,Good
1339,Zeedijk,House,Apartment,3100000,Yes,30,,0,0,None,1,None,None,None,2,None,Good
1340,,House,Apartment,385000,Yes,4,221,1,0,None,,None,None,None,2,None,Good
1341,,House,Apartment,950000,Yes,7,350,0,0,None,,None,None,None,2,None,
1342,,House,Apartment,1070000,Yes,14,630,0,0,None,,None,None,None,3,None,
1343,,House,Apartment,1680000,Yes,8,600,0,0,None,,None,None,None,2,None,To renovate
1344,,House,Apartment,1250000,Yes,9,,1,,None,,None,None,None,2,None,As new
1345,Verviers,House,Apartment,240000,Yes,10,,0,,None,1,None,None,None,2,None,Good
1346,,House,Apartment,260000,Yes,5,230,1,,None,1,None,None,None,2,None,To be done up
1347,,House,Apartment,359000,Yes,8,250,1,0,None,1,None,None,None,2,None,Good
1348,,House,Apartment,545000,Yes,6,201,0,,None,,None,None,None,3,None,Just renovated
1349,,House,Apartment,1200000,Yes,5,350,1,0,None,,None,None,None,2,None,Good
1350,,House,Apartment,430000,Yes,7,,0,,None,,None,None,None,2,None,Good
1351,,House,Apartment,650000,Yes,4,380,1,0,None,1,None,None,None,2,None,Good
1352,,House,Apartment,165000,Yes,3,,0,0,None,,None,None,None,2,None,
1353,,House,Apartment,175000,Yes,4,99,0,1,None,,None,None,None,2,None,Good
1354,,House,Apartment,175000,Yes,4,120,0,,None,,None,None,None,2,None,Good
1355,Vlakbij Centraal station en Zoo,House,Apartment,450000,Yes,3,207,1,0,None,1,None,None,None,2,None,Good
1356,,House,Apartment,459000,Yes,6,205,0,0,None,,None,None,None,2,None,To renovate
1357,,House,Apartment,475000,Yes,6,254,1,0,None,,None,None,None,2,None,Good
1358,,House,Apartment,549000,Yes,5,458,0,0,None,,None,None,None,,None,
1359,Putte en deelgemeenten,House,Apartment,575000,Yes,,,1,0,None,,None,None,None,2,None,Good
1360,,House,Apartment,655000,Yes,6,269,0,0,None,,None,None,None,,None,As new
1361,Place de la Vaillance,House,Apartment,660000,Yes,10,350,0,0,None,,None,None,None,2,None,To renovate
1362,,House,Apartment,680000,Yes,11,570,0,0,None,,None,None,None,3,None,To be done up
1363,Verviers et alentours,House,Apartment,720000,Yes,10,560,1,0,None,,None,None,None,2,None,Good
1364,,House,Apartment,795000,Yes,,meters,0,0,None,1,None,None,None,2,None,Good
1365,,House,Apartment,850000,Yes,4,,1,0,None,1,None,None,None,,None,As new
1366,,House,Apartment,1900000,Yes,10,1000,0,,None,1,None,None,None,2,None,To renovate
1367,,House,Apartment,1200000,Yes,24,1000,1,0,None,,None,None,None,1,None,To be done up
1368,,House,Apartment,900000,Yes,5,347,0,0,None,1,None,None,None,2,None,As new
1369,Verviers,House,Apartment,180000,Yes,3,,0,,None,1,None,None,None,3,None,To renovate
1370,,House,Apartment,220000,Yes,4,155,0,0,None,,None,None,None,2,None,To renovate
1371,,House,Apartment,265000,Yes,,meters,0,0,None,,None,None,None,,None,
1372,,House,Apartment,295000,Yes,6,240,0,0,None,,None,None,None,2,None,To be done up
1373,,House,Apartment,315000,Yes,1,,0,0,None,,None,None,None,2,None,Good
1374,,House,Apartment,450000,Yes,,meters,1,0,None,1,None,None,None,3,None,Good
1375,,House,Apartment,545000,Yes,,meters,1,0,None,,None,None,None,,None,To be done up
1376,,House,Apartment,599000,Yes,,meters,0,0,None,,None,None,None,2,None,As new
1377,,House,Apartment,619000,Yes,10,330,1,0,None,,None,None,None,2,None,Good
1378,,House,Apartment,640000,Yes,10,370,0,0,None,,None,None,None,2,None,To renovate
1379,,House,Apartment,675000,Yes,7,,0,0,None,,None,None,None,3,None,To be done up
1380,,House,Apartment,850000,Yes,13,,0,0,None,,None,None,None,2,None,Good
1381,Brussel (19 gemeenten),House,Apartment,895000,Yes,7,,0,0,None,,None,None,None,2,None,To be done up
1382,,House,Apartment,1100000,Yes,5,425,1,,None,,None,None,None,2,None,
1383,,House,Apartment,1100000,Yes,5,425,1,,None,,None,None,None,2,None,
1384,Antwerpen-Centrum,House,Apartment,1100000,Yes,5,434,0,0,None,,None,None,None,3,None,
1385,,House,Apartment,1200000,Yes,,meters,0,,None,1,None,None,None,2,None,As new
1386,,House,Apartment,2600000,Yes,13,800,0,0,None,,None,None,None,4,None,Good
1387,,House,Apartment,2950000,Yes,20,1065,1,1,None,1,None,None,None,,None,To be done up
1388,,House,Residentie,From 343440 To 369940,Yes,,90,0,,None,,None,None,None,,None,
1389,,House,Apartment,650000,Yes,4,312,1,0,None,,None,None,None,,None,
1390,,House,Apartment,230000,Yes,3,162,0,0,None,,None,None,None,2,None,Good
1391,,House,Apartment,749000,Yes,,,0,,None,,None,None,None,,None,
1392,,House,Apartment,275000,Yes,4,187,0,,None,,None,None,None,2,None,To be done up
1393,,House,Apartment,147000,Yes,,meters,1,0,None,1,None,None,None,2,None,To be done up
1394,,House,Apartment,230000,Yes,5,287,0,0,None,,None,None,None,3,None,To be done up
1395,,House,Apartment,235000,Yes,2,169,1,0,None,,None,None,None,3,None,Good
1396,Theux (la reid),House,Apartment,248000,Yes,8,,0,,None,,None,None,None,,None,To renovate
1397,,House,Apartment,318000,Yes,6,,1,0,None,,None,None,None,2,None,Good
1398,,House,Apartment,330000,Yes,6,415,0,,None,,None,None,None,3,None,Good
1399,,House,Apartment,349000,Yes,4,,0,,None,,None,None,None,2,None,Good
1400,,House,Apartment,481000,Yes,6,400,0,0,None,,None,None,None,4,None,Good
1401,,House,Apartment,499000,Yes,,,0,,None,,None,None,None,,None,
1402,,House,Apartment,545000,Yes,7,480,0,0,None,,None,None,None,3,None,To renovate
1403,,House,Apartment,625000,Yes,,meters,0,,None,,None,None,None,,None,As new
1404,,House,Apartment,675000,Yes,3,400,1,,None,1,None,None,None,,None,As new
1405,Centre Uccle,House,Apartment,825000,Yes,6,,0,,None,1,None,None,None,2,None,To renovate
1406,,House,Apartment,1100000,Yes,12,603,1,0,None,,None,None,None,,None,
1407,Bruxelles (19 communes),House,Apartment,1390000,Yes,,,0,0,None,,None,None,None,4,None,Good
1408,,House,Apartment,1850000,Yes,15,1000,0,,None,,None,None,None,2,None,Good
1409,,House,Apartment,540000,Yes,3,222,1,0,None,1,None,None,None,2,None,Just renovated
1410,Antwerpen Stad,House,Apartment,835000,Yes,8,332,0,,None,,None,None,None,3,None,To be done up
1411,,House,Apartment,380000,Yes,5,,0,,None,,None,None,None,2,None,Good
1412,,House,Apartment,616160,Yes,3,171,0,0,None,,None,None,None,,None,
1413,,House,Apartment,1130000,Yes,10,,0,0,None,,None,None,None,3,None,As new
1414,QUIEVRAIN -HENSIES-DOUR,House,Apartment,180000,Yes,4,150,0,0,None,,None,None,None,2,None,Good
1415,,House,Apartment,209000,Yes,5,254,0,,None,,None,None,None,2,None,To be done up
1416,,House,Apartment,280000,Yes,2,235,1,0,None,,None,None,None,2,None,
1417,Saint-Léonard,House,Apartment,334000,Yes,9,,0,,None,,None,None,None,2,None,To renovate
1418,,House,Apartment,380000,Yes,8,650,1,0,None,,None,None,None,2,None,
1419,Quartier Guillemins,House,Apartment,435000,Yes,7,150,0,1,None,1,None,None,None,2,None,Good
1420,,House,Apartment,475000,Yes,2,235,0,,None,,None,None,None,2,None,Good
1421,,House,Apartment,545000,Yes,7,225,0,0,None,,None,None,None,2,None,Good
1422,,House,Apartment,580000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1423,,House,Apartment,650000,Yes,14,400,1,,None,1,None,None,None,2,None,Good
1424,,House,Apartment,695000,Yes,6,275,0,0,None,,None,None,None,,None,
1425,,House,Apartment,720000,Yes,,meters,0,0,None,,None,None,None,3,None,To renovate
1426,,House,Apartment,795000,Yes,6,440,0,0,None,1,None,None,None,3,None,Good
1427,,House,Apartment,900000,Yes,18,1500,1,0,None,,None,None,None,4,None,
1428,OUTREMEUSE,House,Apartment,939000,Yes,17,,1,,None,,None,None,None,2,None,Just renovated
1429,,House,Apartment,1850000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1430,,House,Apartment,460000,Yes,8,280,0,,None,,None,None,None,,None,To be done up
1431,,House,Apartment,175000,Yes,7,,0,0,None,1,None,None,None,3,None,Good
1432,Tournai,House,Apartment,230000,Yes,,,0,,None,1,None,None,None,2,None,Good
1433,,House,Apartment,240000,Yes,,meters,0,0,None,,None,None,None,,None,
1434,,House,Apartment,240000,Yes,4,,0,0,None,,None,None,None,2,None,Good
1435,,House,Apartment,275000,Yes,6,220,0,,None,,None,None,None,2,None,Good
1436,QUIEVRAIN -HENSIES-DOUR,House,Apartment,290000,Yes,7,309,0,0,None,,None,None,None,2,None,To restore
1437,,House,Apartment,310000,Yes,6,322,0,0,None,1,None,None,None,2,None,Just renovated
1438,,House,Apartment,389000,Yes,8,346,0,0,None,,None,None,None,2,None,
1439,Grand Liège,House,Apartment,419000,Yes,3,,0,0,None,,None,None,None,2,None,As new
1440,,House,Apartment,420000,Yes,6,253,0,0,None,,None,None,None,2,None,Good
1441,,House,Apartment,420000,Yes,6,,1,0,None,,None,None,None,4,None,Good
1442,,House,Apartment,495000,Yes,5,,1,0,None,,None,None,None,3,None,Good
1443,Bastogne,House,Apartment,549000,Yes,7,,0,,None,,None,None,None,,None,
1444,,House,Apartment,595000,Yes,5,230,1,,None,1,None,None,None,,None,As new
1445,,House,Apartment,625000,Yes,4,370,0,0,None,,None,None,None,2,None,
1446,,House,Apartment,695000,Yes,6,480,1,,None,,None,None,None,2,None,Good
1447,,House,Apartment,720000,Yes,6,330,0,,None,,None,None,None,2,None,Good
1448,,House,Apartment,840000,Yes,6,355,1,,None,1,None,None,None,4,None,Good
1449,,House,Apartment,1300000,Yes,12,,1,,None,1,None,None,None,,None,As new
1450,,House,Apartment,327750,Yes,8,335,0,0,None,,None,None,None,2,None,As new
1451,Thieffry / Montgomery,House,Apartment,1080000,Yes,4,670,0,,None,1,None,None,None,2,None,Good
1452,,House,Apartment,990000,Yes,10,,0,,None,,None,None,None,4,None,Just renovated
1453,,House,Apartment,215000,Yes,2,150,0,0,None,1,None,None,None,3,None,Good
1454,Regio Turnhout,House,Apartment,795000,Yes,6,316,1,0,None,1,None,None,None,2,None,Good
1455,,House,Apartment,325000,Yes,4,,1,,None,1,None,None,None,2,None,Good
1456,,House,Apartment,157500,Yes,3,,0,0,None,,None,None,None,3,None,To be done up
1457,,House,Apartment,185000,Yes,,meters,0,0,None,,None,None,None,2,None,To restore
1458,,House,Apartment,290000,Yes,4,,0,0,None,,None,None,None,,None,
1459,Deurne Zuid - Te Boelaerpark,House,Apartment,585000,Yes,3,,1,,None,,None,None,None,2,None,Just renovated
1460,,House,Apartment,625000,Yes,,meters,0,0,None,,None,None,None,2,None,To be done up
1461,,House,Apartment,765000,Yes,7,200,0,0,None,,None,None,None,2,None,Good
1462,,House,Apartment,899000,Yes,,meters,0,0,None,,None,None,None,,None,
1463,,House,Apartment,1300000,Yes,,meters,0,0,None,,None,None,None,,None,
1464,,House,Apartment,159000,Yes,2,100,1,0,None,,None,None,None,4,None,
1465,,House,Apartment,239000,Yes,4,220,0,0,None,,None,None,None,3,None,
1466,,House,Apartment,240000,Yes,4,120,0,,None,1,None,None,None,3,None,Good
1467,Centraal gelegen,House,Apartment,320000,Yes,3,,0,0,None,1,None,None,None,2,None,Good
1468,,House,Apartment,485000,Yes,7,500,0,,None,,None,None,None,2,None,Good
1469,bruxelles nord - anderlecht molenbeek,House,Apartment,505000,Yes,4,,0,,None,1,None,None,None,2,None,Good
1470,,House,Apartment,510000,Yes,,,0,0,None,,None,None,None,2,None,Just renovated
1471,,House,Apartment,550000,Yes,5,345,1,0,None,,None,None,None,2,None,Good
1472,,House,Apartment,595000,Yes,6,354,0,,None,,None,None,None,2,None,Just renovated
1473,,House,Apartment,695000,Yes,5,323,0,0,None,,None,None,None,2,None,To renovate
1474,,House,Apartment,785000,Yes,,meters,1,0,None,1,None,None,None,2,None,Good
1475,,House,Apartment,169000,Yes,2,,0,,None,,None,None,None,4,None,
1476,,House,Apartment,240000,Yes,,meters,0,1,None,,None,None,None,,None,As new
1477,,House,Apartment,335000,Yes,18,386,0,,None,,None,None,None,2,None,To renovate
1478,Tenneville,House,Apartment,349000,Yes,8,,0,,None,1,None,None,None,,None,
1479,,House,Apartment,600000,Yes,4,270,1,,None,,None,None,None,,None,To be done up
1480,,House,Apartment,650000,Yes,8,450,0,0,None,,None,None,None,3,None,
1481,,House,Apartment,795000,Yes,4,217,0,0,None,1,None,None,None,3,None,As new
1482,,House,Apartment,799000,Yes,6,340,1,0,None,1,None,None,None,2,None,
1483,,House,Apartment,1100000,Yes,14,587,0,0,None,,None,None,None,,None,
1484,,House,Apartment,1950000,Yes,15,838,1,,None,1,None,None,None,,None,To renovate
1485,,House,Apartment,3050000,Yes,10,411,1,0,None,,None,None,None,2,None,As new
1486,,House,Apartment,4650000,Yes,,meters,0,,None,,None,None,None,,None,As new
1487,Regio Turnhout,House,Apartment,1695000,Yes,12,660,1,0,None,1,None,None,None,2,None,Good
1488,,House,Apartment,710000,Yes,4,316,0,0,None,,None,None,None,2,None,To renovate
1489,,House,Apartment,160000,Yes,3,200,0,,None,,None,None,None,3,None,
1490,,House,Apartment,229000,Yes,1,98,0,0,None,,None,None,None,2,None,As new
1491,,House,Apartment,249000,Yes,3,105,1,,None,,None,None,None,1,None,Good
1492,,House,Apartment,269000,Yes,,,0,0,None,,None,None,None,3,None,To renovate
1493,,House,Apartment,310000,Yes,4,,0,0,None,,None,None,None,,None,Good
1494,,House,Apartment,355000,Yes,7,202,0,0,None,,None,None,None,2,None,To renovate
1495,bruxelles nord - anderlecht molenbeek,House,Apartment,550000,Yes,4,160,1,,None,,None,None,None,2,None,Good
1496,,House,Apartment,550000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1497,,House,Apartment,565000,Yes,,meters,0,0,None,,None,None,None,4,None,To renovate
1498,,House,Apartment,585000,Yes,4,,0,0,None,,None,None,None,2,None,Good
1499,,House,Apartment,880000,Yes,8,340,0,0,None,,None,None,None,2,None,
1500,,House,Apartment,1070000,Yes,14,630,0,0,None,,None,None,None,3,None,
1501,,House,Apartment,135000,Yes,,meters,0,0,None,,None,None,None,,None,To renovate
1502,OUTREMEUSE,House,Apartment,139000,Yes,9,,0,,None,,None,None,None,2,None,To renovate
1503,,House,Apartment,155000,Yes,2,150,0,0,None,,None,None,None,3,None,Good
1504,,House,Apartment,155000,Yes,,,0,,None,,None,None,None,3,None,To renovate
1505,,House,Apartment,179000,Yes,3,,0,0,None,,None,None,None,,None,
1506,,House,Apartment,239000,Yes,4,170,1,0,None,1,None,None,None,2,None,Good
1507,,House,Apartment,259000,Yes,2,166,1,0,None,,None,None,None,2,None,To be done up
1508,,House,Apartment,265000,Yes,,meters,0,,None,,None,None,None,2,None,Good
1509,,House,Apartment,290000,Yes,,,0,,None,,None,None,None,,None,Good
1510,Hyper-Centre/Jonfosse,House,Apartment,375000,Yes,,meters,0,0,None,,None,None,None,2,None,Good
1511,,House,Apartment,435000,Yes,5,,0,0,None,1,None,None,None,2,None,Good
1512,,House,Apartment,499900,Yes,10,,0,0,None,,None,None,None,,None,
1513,,House,Apartment,550000,Yes,10,,0,,None,,None,None,None,4,None,Good
1514,,House,Apartment,600000,Yes,8,450,0,1,None,,None,None,None,2,None,Just renovated
1515,,House,Apartment,600000,Yes,1,75,0,,None,1,None,None,None,,None,As new
1516,,House,Apartment,785000,Yes,8,354,0,0,None,1,None,None,None,3,None,
1517,,House,Apartment,799000,Yes,10,,0,0,None,,None,None,None,2,None,To be done up
1518,,House,Apartment,780000,Yes,8,358,1,0,None,,None,None,None,3,None,
1519,,House,Apartment,780000,Yes,8,358,1,0,None,,None,None,None,3,None,
1520,,House,Apartment,520000,Yes,,meters,0,0,None,,None,None,None,,None,
1521,,House,Apartment,990000,Yes,,meters,0,0,None,,None,None,None,,None,
1522,,House,Apartment,875000,Yes,,meters,0,0,None,,None,None,None,2,None,To renovate
1523,,House,Apartment,150000,Yes,2,321,1,0,None,,None,None,None,3,None,
1524,,House,Apartment,330000,Yes,5,160,0,0,None,,None,None,None,,None,
1525,,House,Apartment,425000,Yes,4,,1,0,None,,None,None,None,2,None,Good
1526,,House,Apartment,450000,Yes,5,250,0,,None,1,None,None,None,4,None,Good
1527,,House,Apartment,600000,Yes,,,0,0,None,,None,None,None,2,None,
1528,,House,Apartment,1050000,Yes,,meters,0,,None,,None,None,None,2,None,To be done up
1529,,House,Apartment,1050000,Yes,,meters,1,0,None,,None,None,None,2,None,
1530,,House,Apartment,350000,Yes,4,,0,0,None,,None,None,None,3,None,Good
1531,,House,Apartment,268500,Yes,4,,0,,None,,None,None,None,,None,As new
1532,,House,Apartment,150000,Yes,3,230,0,0,None,,None,None,None,,None,
1533,,House,Apartment,159000,Yes,,meters,1,0,None,1,None,None,None,2,None,Good
1534,,House,Apartment,245000,Yes,3,255,1,0,None,,None,None,None,3,None,
1535,,House,Apartment,250000,Yes,,,0,,None,,None,None,None,,None,
1536,,House,Apartment,275000,Yes,4,,0,0,None,,None,None,None,2,None,Good
1537,,House,Apartment,290000,Yes,,meters,0,,None,,None,None,None,4,None,
1538,,House,Apartment,349000,Yes,4,,0,,None,1,None,None,None,2,None,To be done up
1539,,House,Apartment,389000,Yes,5,211,0,0,None,,None,None,None,2,None,Good
1540,2018 Antwerpen,House,Apartment,498000,Yes,3,185,0,,None,,None,None,None,2,None,
1541,,House,Apartment,540000,Yes,4,,0,,None,,None,None,None,1,None,Good
1542,,House,Apartment,575000,Yes,,meters,0,,None,,None,None,None,2,None,To renovate
1543,,House,Apartment,127964,Yes,73,,1,1,None,,None,None,None,2,None,
1544,,House,Apartment,350000,Yes,4,248,1,,None,,None,None,None,3,None,Good
1545,,House,Apartment,320000,Yes,,,0,,None,,None,None,None,2,None,Good
1546,,House,Apartment,1250000,Yes,9,,1,1,None,,None,None,None,2,None,As new
1547,,House,Apartment,484000,Yes,,,0,,None,,None,None,None,,None,
1548,,House,Apartment,1295000,Yes,8,376,0,0,None,,None,None,None,4,None,As new
1549,,House,Apartment,175000,Yes,5,,0,0,None,,None,None,None,,None,
1550,,House,Apartment,235000,Yes,3,180,0,0,None,,None,None,None,2,None,To renovate
1551,,House,Apartment,389000,Yes,4,216,1,,None,,None,None,None,2,None,To be done up
1552,,House,Apartment,420000,Yes,,,0,,None,,None,None,None,3,None,
1553,,House,Apartment,469000,Yes,,,0,,None,,None,None,None,3,None,To renovate
1554,,House,Apartment,505000,Yes,8,,0,0,None,,None,None,None,3,None,Good
1555,,House,Apartment,635000,Yes,4,590,1,0,None,,None,None,None,2,None,
1556,,House,Apartment,790000,Yes,4,200,1,0,None,,None,None,None,2,None,
1557,,House,Apartment,1360000,Yes,,meters,0,0,None,,None,None,None,,None,
1558,,House,Apartment,159000,Yes,3,99,1,0,None,,None,None,None,3,None,
1559,,House,Apartment,160000,Yes,3,,0,1,None,,None,None,None,2,None,To be done up
1560,,House,Apartment,215000,Yes,6,,0,,None,,None,None,None,2,None,To be done up
1561,,House,Apartment,250000,Yes,7,260,1,0,None,,None,None,None,3,None,
1562,,House,Apartment,329000,Yes,,,0,0,None,,None,None,None,2,None,Just renovated
1563,,House,Apartment,360000,Yes,5,260,0,,None,,None,None,None,,None,
1564,,House,Apartment,450000,Yes,8,230,1,0,None,,None,None,None,2,None,Good
1565,,House,Apartment,450000,Yes,,,0,,None,,None,None,None,,None,
1566,,House,Apartment,540000,Yes,8,550,0,,None,,None,None,None,2,None,Good
1567,,House,Apartment,625000,Yes,8,368,1,0,None,,None,None,None,2,None,To be done up
1568,,House,Apartment,630000,Yes,4,150,0,,None,,None,None,None,2,None,
1569,,House,Apartment,655000,Yes,6,300,0,,None,,None,None,None,3,None,
1570,,House,Apartment,920000,Yes,,meters,0,,None,,None,None,None,4,None,As new
1571,,House,Apartment,1410000,Yes,9,,1,0,None,,None,None,None,,None,Just renovated
1572,,House,Apartment,2376309,Yes,22,,0,0,None,1,None,None,None,4,None,As new
1573,,House,Apartment,360000,Yes,1,500,0,0,None,,None,None,None,,None,
1574,,,,None,,,,0,,None,,None,None,None,,None,
1575,,House,Apartment,350000,Yes,4,,0,,None,,None,None,None,2,None,
1576,,House,Apartment,395000,Yes,,meters,0,0,None,,None,None,None,,None,
1577,,House,Apartment,525000,Yes,5,,0,0,None,,None,None,None,,None,
1578,,House,Apartment,546000,Yes,5,340,0,,None,1,None,None,None,3,None,Good
1579,,House,Apartment,595000,Yes,,meters,1,0,None,,None,None,None,,None,
1580,,House,Apartment,660000,Yes,4,376,0,,None,,None,None,None,2,None,Good
1581,,House,Apartment,210000,Yes,3,,0,0,None,,None,None,None,3,None,To be done up
1582,,House,Apartment,170000,Yes,4,180,1,0,None,,None,None,None,2,None,
1583,,House,Apartment,175000,Yes,,,0,,None,,None,None,None,2,None,To renovate
1584,,House,Apartment,175000,Yes,4,156,1,0,None,,None,None,None,2,None,
1585,,House,Apartment,262500,Yes,12,711,0,,None,,None,None,None,3,None,To restore
1586,,House,Apartment,400000,Yes,4,250,0,0,None,1,None,None,None,,None,As new
1587,,House,Apartment,445000,Yes,,,0,,None,,None,None,None,,None,
1588,,House,Apartment,635000,Yes,5,,0,,None,,None,None,None,,None,As new
1589,,House,Apartment,1175000,Yes,,,0,,None,,None,None,None,,None,As new
1590,,House,Apartment,625000,Yes,,meters,0,,None,,None,None,None,,None,
1591,,House,Apartment,169000,Yes,4,,0,0,None,1,None,None,None,2,None,Good
1592,,House,Apartment,215000,Yes,4,,0,,None,,None,None,None,4,None,
1593,Hainaut,House,Apartment,320000,Yes,,,0,,None,,None,None,None,2,None,Good
1594,,House,Apartment,395000,Yes,6,314,1,0,None,,None,None,None,2,None,
1595,,House,Apartment,399000,Yes,4,200,0,0,None,,None,None,None,2,None,
1596,,House,Apartment,479000,Yes,4,,1,0,None,,None,None,None,2,None,
1597,,House,Apartment,549000,Yes,6,290,1,0,None,,None,None,None,2,None,
1598,,House,Apartment,615000,Yes,5,300,0,,None,,None,None,None,2,None,Good
1599,,House,Apartment,650000,Yes,,,1,,None,,None,None,None,,None,To be done up
1600,,House,Apartment,699000,Yes,7,356,0,0,None,,None,None,None,2,None,To renovate
1601,,House,Apartment,700000,Yes,5,,0,,None,,None,None,None,2,None,
1602,,House,Apartment,1100000,Yes,8,,0,,None,,None,None,None,2,None,Good
1603,,House,Apartment,1160000,Yes,,,0,0,None,,None,None,None,,None,
1604,,House,Apartment,1475000,Yes,2,,0,,None,,None,None,None,3,None,As new
1605,,House,Apartment,840000,Yes,8,340,1,,None,,None,None,None,2,None,Good
1606,,House,Apartment,225000,Yes,5,,0,,None,,None,None,None,,None,
1607,,House,Apartment,725000,Yes,4,,0,,None,,None,None,None,3,None,Good
1608,,House,Apartment,899000,Yes,6,270,1,0,None,,None,None,None,2,None,Just renovated
1609,,House,Apartment,1300000,Yes,8,,0,,None,,None,None,None,2,None,
1610,,House,Apartment,584500,Yes,2,,0,0,None,,None,None,None,4,None,
1611,,House,Apartment,129500,Yes,,meters,0,0,None,1,None,None,None,2,None,
1612,,House,Apartment,260000,Yes,,,0,0,None,,None,None,None,2,None,
1613,,House,Apartment,275000,Yes,4,,1,,None,,None,None,None,2,None,Good
1614,,House,Apartment,329000,Yes,4,205,1,0,None,,None,None,None,3,None,
1615,,House,Apartment,350000,Yes,2,,1,,None,,None,None,None,,None,Just renovated
1616,,House,Apartment,450000,Yes,4,,0,0,None,,None,None,None,,None,
1617,,House,Apartment,450000,Yes,6,,0,0,None,,None,None,None,4,None,As new
1618,,House,Apartment,515000,Yes,,meters,0,,None,,None,None,None,2,None,To be done up
1619,,House,Apartment,320000,Yes,4,210,0,,None,,None,None,None,4,None,
1620,,House,Apartment,4500000,Yes,,,0,,None,1,None,None,None,2,None,As new
1621,,House,Apartment,169000,Yes,3,,0,0,None,,None,None,None,,None,
1622,,House,Apartment,179000,Yes,2,160,1,0,None,,None,None,None,2,None,
1623,,House,Apartment,219900,Yes,5,240,0,,None,1,None,None,None,3,None,
1624,,House,Apartment,249000,Yes,4,,0,0,None,,None,None,None,,None,
1625,,House,Apartment,299000,Yes,3,250,0,,None,,None,None,None,2,None,
1626,,House,Apartment,325000,Yes,3,255,0,,None,,None,None,None,2,None,
1627,,House,Apartment,435000,Yes,3,250,1,0,None,1,None,None,None,4,None,
1628,,House,Apartment,720000,Yes,5,305,0,,None,,None,None,None,3,None,As new
1629,Dendermonde,House,Apartment,795000,Yes,4,,0,,None,1,None,None,None,2,None,
1630,,House,Apartment,1475000,Yes,6,,0,0,None,,None,None,None,2,None,Good
1631,Otrange,House,Apartment,350000,Yes,4,520,0,,None,,None,None,None,3,None,
1632,,House,Apartment,70000,Yes,,,0,,None,,None,None,None,4,None,As new
1633,,House,Apartment,159000,Yes,2,,1,,None,,None,None,None,2,None,Good
