,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
191,,House,Villa,1195000,No,5,None,1,0,None,1,None,None,None,4,None,To renovate
192,,House,Villa,1195000,No,5,None,1,0,None,,None,None,None,3,None,As new
193,,House,Villa,1199000,No,2,None,1,0,None,,None,None,None,4,None,As new
194,,House,Villa,1435000,No,5,None,0,,None,1,None,None,None,4,None,As new
195,,House,Villa,1695000,No,5,None,0,0,None,,None,None,None,4,None,To renovate
196,,House,Villa,1750000,No,6,None,0,0,None,,None,None,None,4,None,As new
197,Knokke-Duinbergen,House,Villa,1795000,No,5,None,1,0,None,1,None,None,None,4,None,Just renovated
198,,House,Villa,1975000,No,7,None,1,0,None,,None,None,None,4,None,As new
199,,House,Villa,2145000,No,5,None,0,0,None,1,None,None,None,4,None,As new
200,,House,Villa,2750000,No,9,None,1,0,None,,None,None,None,4,None,To be done up
201,,House,Villa,3150000,No,4,None,0,0,None,,None,None,None,4,None,Just renovated
202,,House,Villa,850000,No,4,None,1,0,None,1,None,None,None,,None,Good
203,,House,Villa,195000,No,5,None,0,0,None,,None,None,None,,None,To renovate
204,,House,Villa,195000,No,5,None,0,0,None,,None,None,None,,None,To renovate
205,,House,Villa,3450000,No,6,None,0,,None,,None,None,None,,None,As new
206,,House,Villa,479000,No,3,None,0,0,None,1,None,None,None,,None,Good
207,,House,Villa,750000,No,5,None,0,0,None,,None,None,None,4,None,
208,,House,Villa,300000,No,3,None,1,0,None,,None,None,None,4,None,As new
209,Putte en deelgemeenten,House,Villa,882000,No,5,None,0,,None,1,None,None,None,4,None,As new
210,,House,Villa,275000,No,2,None,0,0,None,1,None,None,None,4,None,
211,,House,Villa,750000,No,6,None,1,0,None,,None,None,None,4,None,As new
212,,House,Villa,980000,No,3,None,0,0,None,,None,None,None,4,None,As new
213,Est de Bruxelles + VL,House,Villa,980000,No,3,None,0,0,None,,None,None,None,4,None,As new
214,,House,Villa,1150000,No,4,None,0,0,None,,None,None,None,4,None,Good
215,,House,Villa,1680000,No,7,None,1,0,None,,None,None,None,4,None,To be done up
216,,House,Villa,2495000,No,5,None,0,0,None,,None,None,None,4,None,As new
217,,House,Villa,2600000,No,6,None,1,,None,1,None,None,None,4,None,Good
218,,House,Villa,445000,No,2,None,0,0,None,,None,None,None,4,None,To be done up
219,,House,Villa,585000,No,6,None,0,0,None,1,None,None,None,4,None,As new
220,,House,Villa,529000,No,4,None,1,0,None,1,None,None,None,,None,Good
