,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
1374,,House,Duplex,249000,No,2,None,0,0,None,,None,None,None,2,None,Good
1375,,House,Duplex,275000,No,2,None,0,0,None,,None,None,None,2,None,
1376,,House,Duplex,319000,No,3,None,0,0,None,,None,None,None,3,None,As new
1377,,House,Duplex,150000,No,3,None,0,0,None,,None,None,None,3,None,To be done up
1378,,House,Duplex,217000,No,3,None,1,,None,1,None,None,None,2,None,Good
1379,,House,Duplex,239000,No,3,None,0,0,None,,None,None,None,4,None,As new
1380,,House,Duplex,247000,No,2,None,0,,None,,None,None,None,,None,As new
1381,,House,Duplex,270000,No,2,None,1,0,None,,None,None,None,2,None,Good
1382,,House,Duplex,275000,No,1,None,0,0,None,,None,None,None,2,None,Good
1383,,House,Duplex,278000,No,2,None,0,,None,,None,None,None,,None,
1384,,House,Duplex,295000,No,2,None,1,,None,,None,None,None,,None,
1385,,House,Duplex,425000,No,3,None,0,0,None,,None,None,None,2,None,
1386,,House,Duplex,1200000,No,3,None,0,,None,1,None,None,None,2,None,Good
1387,,House,Duplex,249000,No,2,None,1,0,None,,None,None,None,2,None,Just renovated
1388,,House,Duplex,338600,No,3,None,0,,None,,None,None,None,,None,As new
1389,,House,Duplex,340000,No,3,None,0,0,None,,None,None,None,,None,As new
1390,,House,Duplex,420000,No,4,None,0,,None,,None,None,None,4,None,As new
1391,,House,Duplex,359000,No,4,None,0,,None,1,None,None,None,,None,As new
1392,,House,Duplex,162500,No,1,None,0,0,None,1,None,None,None,2,None,As new
1393,,House,Duplex,209000,No,3,None,0,,None,,None,None,None,,None,
1394,,House,Duplex,442500,No,2,None,1,,None,,None,None,None,,None,As new
1395,,House,Duplex,540000,No,3,None,1,0,None,,None,None,None,2,None,
1396,,House,Duplex,849000,No,2,None,0,0,None,,None,None,None,,None,
1397,,House,Duplex,970000,No,3,None,1,0,None,,None,None,None,2,None,Good
1398,,House,Duplex,260000,No,3,None,0,0,None,,None,None,None,2,None,As new
1399,,House,Duplex,260000,No,3,None,0,0,None,,None,None,None,2,None,As new
1400,,House,Duplex,318000,No,3,None,1,0,None,,None,None,None,2,None,
1401,,House,Duplex,135000,No,2,None,0,0,None,,None,None,None,2,None,
1402,,House,Duplex,179000,No,3,None,1,0,None,,None,None,None,4,None,
1403,,House,Duplex,199000,No,2,None,0,1,None,1,None,None,None,2,None,Good
1404,,House,Duplex,216500,No,1,None,0,0,None,,None,None,None,4,None,
1405,Aalst,House,Duplex,235000,No,3,None,1,,None,1,None,None,None,,None,Good
1406,,House,Duplex,239000,No,3,None,0,,None,1,None,None,None,,None,
1407,,House,Duplex,240000,No,2,None,1,0,None,,None,None,None,2,None,Good
1408,,House,Duplex,250000,No,2,None,0,0,None,,None,None,None,,None,Good
1409,,House,Duplex,280000,No,3,None,0,0,None,,None,None,None,3,None,
1410,,House,Duplex,290000,No,3,None,0,0,None,,None,None,None,3,None,Good
1411,,House,Duplex,299000,No,4,None,0,0,None,,None,None,None,2,None,As new
1412,,House,Duplex,350000,No,2,None,0,,None,,None,None,None,2,None,Good
1413,,House,Duplex,450000,No,3,None,0,0,None,1,None,None,None,,None,To renovate
1414,,House,Duplex,549000,No,4,None,1,0,None,,None,None,None,3,None,
1415,,House,Duplex,345000,No,3,None,0,,None,1,None,None,None,,None,As new
1416,,House,Duplex,332100,No,2,None,0,0,None,,None,None,None,,None,
1417,,House,Duplex,210000,No,2,None,1,0,None,1,None,None,None,2,None,To be done up
1418,,House,Duplex,209000,No,3,None,0,0,None,,None,None,None,,None,
1419,,House,Duplex,229000,No,2,None,0,,None,,None,None,None,,None,
1420,,House,Duplex,265000,No,3,None,0,,None,,None,None,None,3,None,As new
1421,Niel,House,Duplex,335000,No,2,None,0,,None,,None,None,None,2,None,As new
1422,,House,Duplex,385000,No,2,None,0,,None,,None,None,None,2,None,As new
1423,,House,Duplex,425000,No,2,None,0,0,None,,None,None,None,2,None,As new
1424,,House,Duplex,545000,No,3,None,1,0,None,,None,None,None,4,None,
1425,,House,Duplex,675000,No,2,None,0,,None,,None,None,None,2,None,Good
1426,,House,Duplex,270000,No,2,None,0,0,None,,None,None,None,2,None,
1427,,House,Duplex,399000,No,4,None,1,,None,1,None,None,None,2,None,As new
1428,,House,Duplex,137000,No,2,None,0,0,None,,None,None,None,2,None,Good
1429,,House,Duplex,222500,No,1,None,0,0,None,,None,None,None,4,None,
1430,,House,Duplex,249000,No,1,None,1,0,None,,None,None,None,3,None,
1431,Dilbeek,House,Duplex,279000,No,3,None,0,,None,,None,None,None,,None,Good
1432,Barisart,House,Duplex,450000,No,4,None,0,0,None,,None,None,None,,None,
1433,,House,Duplex,515000,No,2,None,1,0,None,,None,None,None,2,None,As new
1434,,House,Duplex,610000,No,3,None,0,,None,,None,None,None,,None,
1435,,House,Duplex,399000,No,4,None,1,,None,1,None,None,None,2,None,As new
1436,,House,Duplex,245000,No,2,None,0,0,None,,None,None,None,2,None,
1437,,House,Duplex,255000,No,2,None,1,0,None,,None,None,None,,None,
1438,,House,Duplex,256000,No,2,None,0,0,None,,None,None,None,2,None,
1439,,House,Duplex,270000,No,2,None,1,0,None,,None,None,None,,None,As new
1440,,House,Duplex,270000,No,2,None,0,,None,,None,None,None,2,None,
1441,,House,Duplex,315000,No,2,None,0,,None,,None,None,None,2,None,
1442,Bailli/Vleurgat,House,Duplex,240000,No,1,None,0,0,None,,None,None,None,2,None,Good
1443,Bruxelles (19 communes),House,Duplex,139500,No,2,None,0,,None,,None,None,None,2,None,To be done up
1444,,House,Duplex,135000,No,2,None,1,,None,,None,None,None,3,None,Good
1445,,House,Duplex,139000,No,1,None,0,0,None,,None,None,None,2,None,Good
1446,,House,Duplex,300000,No,1,None,1,0,None,,None,None,None,2,None,
1447,,House,Duplex,310000,No,2,None,0,0,None,,None,None,None,2,None,To be done up
1448,,House,Duplex,1985000,No,4,None,0,1,None,,None,None,None,,None,As new
1449,,House,Duplex,175000,No,2,None,1,,None,,None,None,None,,None,As new
1450,,House,Duplex,310000,No,2,None,0,0,None,,None,None,None,2,None,To renovate
1451,Leopoldsburg,House,Duplex,190000,No,2,None,0,,None,1,None,None,None,3,None,Good
1452,,House,Duplex,235000,No,2,None,0,0,None,,None,None,None,2,None,
1453,,House,Duplex,295000,No,3,None,0,,None,,None,None,None,,None,As new
1454,ring Mechelen,House,Duplex,299000,No,4,None,0,0,None,,None,None,None,,None,
1455,,House,Duplex,299000,No,3,None,1,0,None,,None,None,None,4,None,
1456,,House,Duplex,420000,No,3,None,0,0,None,1,None,None,None,2,None,As new
1457,,House,Duplex,475000,No,3,None,0,,None,,None,None,None,2,None,Just renovated
1458,,House,Duplex,599000,No,3,None,0,0,None,1,None,None,None,2,None,
1459,,House,Duplex,599000,No,3,None,1,0,None,,None,None,None,3,None,
1460,,House,Duplex,378900,No,3,None,0,0,None,,None,None,None,3,None,As new
1461,Appelgoedje Poperinge,House,Henri,From 196341 To 202561,No,,None,0,,None,,None,None,None,,None,
1462,,House,Vicus,From 225000 To 347000,No,,None,0,,None,,None,None,None,,None,
1463,,House,Heer,370000,No,,None,0,,None,,None,None,None,,None,
1464,,House,Duplex,129000,No,3,None,1,0,None,,None,None,None,3,None,Good
1465,,House,Duplex,240000,No,2,None,1,0,None,,None,None,None,2,None,
1466,,House,Duplex,259000,No,2,None,0,0,None,,None,None,None,2,None,
1467,,House,Duplex,269000,No,3,None,0,0,None,,None,None,None,,None,As new
1468,,House,Duplex,278500,No,2,None,0,0,None,1,None,None,None,,None,
1469,,House,Duplex,299000,No,3,None,0,,None,,None,None,None,2,None,Good
1470,,House,Duplex,1250000,No,3,None,0,0,None,,None,None,None,2,None,As new
1471,,House,Duplex,292400,No,3,None,0,0,None,,None,None,None,2,None,
1472,,House,Duplex,355000,No,1,None,1,1,None,1,None,None,None,,None,
1473,,House,Duplex,697500,No,3,None,1,0,None,,None,None,None,2,None,As new
1474,,House,Duplex,149000,No,2,None,1,0,None,,None,None,None,3,None,Good
1475,,House,Duplex,360000,No,2,None,0,0,None,1,None,None,None,2,None,As new
1476,,House,Duplex,380000,No,4,None,0,,None,,None,None,None,2,None,Good
1477,2000 Antwerpen,House,Duplex,750000,No,3,None,0,,None,,None,None,None,2,None,
1478,,House,Duplex,65000,No,2,None,0,,None,,None,None,None,2,None,To be done up
1479,,House,Duplex,132500,No,2,None,0,0,None,,None,None,None,2,None,
1480,,House,Duplex,159000,No,2,None,0,0,None,1,None,None,None,4,None,
1481,,House,Duplex,200000,No,1,None,1,0,None,,None,None,None,2,None,
1482,,House,Duplex,225000,No,2,None,0,0,None,,None,None,None,2,None,
1483,,House,Duplex,225000,No,2,None,0,,None,,None,None,None,,None,
1484,,House,Duplex,245000,No,2,None,0,0,None,,None,None,None,2,None,
1485,,House,Duplex,279000,No,3,None,1,0,None,,None,None,None,2,None,
1486,,House,Duplex,299000,No,2,None,0,0,None,,None,None,None,2,None,
1487,,House,Duplex,675000,No,2,None,0,,None,,None,None,None,,None,
1488,,House,Duplex,290000,No,3,None,0,0,None,,None,None,None,2,None,
1489,,House,Duplex,110000,No,1,None,1,0,None,,None,None,None,2,None,Good
1490,,House,Duplex,190000,No,2,None,1,0,None,1,None,None,None,3,None,As new
1491,,House,Duplex,203364,No,3,None,0,,None,,None,None,None,4,None,As new
1492,,House,Duplex,249000,No,3,None,0,,None,1,None,None,None,2,None,As new
1493,pays de Herve,House,Duplex,259000,No,3,None,0,0,None,1,None,None,None,4,None,As new
1494,,House,Duplex,335000,No,2,None,1,0,None,,None,None,None,,None,As new
1495,,House,Duplex,375000,No,4,None,1,0,None,,None,None,None,2,None,
1496,,House,Duplex,359000,No,2,None,0,,None,,None,None,None,,None,
1497,,House,Duplex,359000,No,3,None,1,0,None,,None,None,None,2,None,
1498,,House,Duplex,140000,No,2,None,0,,None,,None,None,None,2,None,Good
1499,,House,Duplex,199000,No,1,None,0,,None,,None,None,None,,None,
1500,,House,Duplex,205000,No,1,None,0,,None,,None,None,None,,None,
1501,,House,Duplex,229000,No,1,None,0,,None,,None,None,None,,None,
1502,,House,Duplex,295000,No,3,None,0,,None,1,None,None,None,2,None,As new
1503,,House,Duplex,295000,No,3,None,0,,None,1,None,None,None,2,None,As new
1504,,House,Duplex,295000,No,3,None,0,,None,1,None,None,None,2,None,As new
1505,,House,Duplex,328000,No,3,None,0,,None,,None,None,None,,None,
1506,,House,Duplex,338000,No,3,None,0,,None,,None,None,None,,None,
1507,,House,Duplex,950000,No,4,None,0,,None,,None,None,None,,None,
1508,,House,Duplex,140000,No,2,None,0,,None,,None,None,None,,None,As new
1509,,House,Duplex,160000,No,1,None,0,0,None,1,None,None,None,2,None,Good
1510,,House,Duplex,185000,No,1,None,1,0,None,,None,None,None,2,None,
1511,,House,Duplex,262500,No,2,None,0,,None,,None,None,None,2,None,As new
1512,,House,Duplex,266230,No,2,None,0,,None,,None,None,None,2,None,As new
1513,,House,Duplex,272200,No,2,None,0,,None,,None,None,None,2,None,As new
1514,,House,Duplex,1095000,No,2,None,0,0,None,1,None,None,None,,None,Good
1515,,House,Duplex,185000,No,2,None,0,,None,,None,None,None,,None,
1516,Dendermonde,House,Duplex,230000,No,2,None,0,,None,,None,None,None,,None,As new
1517,Dendermonde,House,Duplex,245000,No,2,None,0,,None,,None,None,None,,None,As new
1518,Dendermonde,House,Duplex,250000,No,2,None,0,,None,,None,None,None,,None,As new
1519,,House,Duplex,220000,No,2,None,0,,None,1,None,None,None,2,None,Good
1520,,House,Duplex,189000,No,2,None,0,0,None,,None,None,None,,None,To renovate
1521,,House,Duplex,195000,No,3,None,1,0,None,,None,None,None,2,None,
1522,,House,Duplex,260000,No,4,None,0,,None,,None,None,None,3,None,Good
1523,,House,Duplex,389000,No,1,None,0,,None,1,None,None,None,2,None,
1524,,House,Duplex,2200000,No,2,None,0,0,None,,None,None,None,2,None,As new
1525,,House,Duplex,416000,No,2,None,0,0,None,,None,None,None,2,None,
1526,,House,Duplex,139000,No,2,None,1,0,None,,None,None,None,2,None,Good
1527,,House,Duplex,150000,No,3,None,0,,None,,None,None,None,,None,As new
1528,,House,Duplex,185000,No,2,None,1,0,None,,None,None,None,2,None,
1529,,House,Duplex,235000,No,3,None,0,0,None,,None,None,None,2,None,Just renovated
1530,,House,Duplex,299000,No,3,None,1,0,None,,None,None,None,2,None,
1531,,House,Duplex,799000,No,2,None,0,0,None,,None,None,None,2,None,As new
1532,,House,Duplex,1095000,No,2,None,0,,None,1,None,None,None,2,None,
1533,,House,Duplex,650000,No,3,None,1,,None,,None,None,None,,None,As new
1534,,House,Duplex,210000,No,2,None,1,0,None,,None,None,None,3,None,As new
1535,,House,Duplex,257000,No,3,None,1,0,None,,None,None,None,2,None,
1536,,House,Duplex,330000,No,3,None,0,0,None,,None,None,None,2,None,
1537,,House,Duplex,549000,No,2,None,0,0,None,,None,None,None,2,None,
1538,,House,Ten,From 18015 To 355000,No,,None,0,,None,,None,None,None,,None,
1539,,House,Residentie,From 205000 To 350000,No,,None,0,,None,,None,None,None,,None,
1540,Dendermonde,House,"Baasrode,",From 230000 To 250000,No,,None,0,,None,,None,None,None,,None,
1541,,House,Project,From 249000 To 495000,No,,None,0,,None,,None,None,None,,None,
1542,,House,Dorpsstraat,From 258000 To 318000,No,,None,0,,None,,None,None,None,,None,
1543,,House,RPH,384100,No,,None,0,,None,,None,None,None,,None,
1544,,House,De,From 498000 To 535000,No,,None,0,,None,,None,None,None,,None,
1545,,House,Duplex,140000,No,2,None,0,,None,,None,None,None,,None,As new
1546,,House,Duplex,215000,No,2,None,1,0,None,,None,None,None,2,None,Good
1547,,House,Duplex,227500,No,3,None,1,0,None,,None,None,None,3,None,
1548,,House,Duplex,227500,No,3,None,1,0,None,,None,None,None,3,None,
1549,,House,Duplex,281500,No,2,None,0,0,None,,None,None,None,2,None,
1550,,House,Duplex,295000,No,3,None,0,,None,1,None,None,None,3,None,As new
1551,,House,Duplex,367500,No,3,None,0,0,None,,None,None,None,2,None,
1552,,House,Duplex,359000,No,3,None,0,0,None,,None,None,None,2,None,
1553,,House,Duplex,249000,No,1,None,0,,None,,None,None,None,,None,
1554,,House,Duplex,257000,No,3,None,1,0,None,,None,None,None,2,None,
1555,,House,Duplex,450000,No,2,None,1,,None,1,None,None,None,,None,As new
1556,,House,Duplex,285000,No,5,None,0,0,None,,None,None,None,2,None,To renovate
1557,,House,Duplex,362350,No,2,None,0,,None,,None,None,None,,None,
1558,,House,Duplex,413620,No,2,None,0,,None,,None,None,None,,None,
1559,,House,Duplex,950000,No,5,None,0,0,None,,None,None,None,,None,Good
1560,,House,Duplex,178000,No,4,None,1,1,None,,None,None,None,,None,
1561,,House,Duplex,190000,No,3,None,0,0,None,,None,None,None,2,None,To be done up
1562,,House,Duplex,269000,No,2,None,1,,None,,None,None,None,4,None,Good
1563,,House,Duplex,297000,No,4,None,0,1,None,,None,None,None,2,None,Good
1564,,House,Duplex,350000,No,3,None,0,0,None,1,None,None,None,3,None,
1565,,House,Duplex,374000,No,3,None,0,0,None,,None,None,None,2,None,
1566,,House,Duplex,390000,No,2,None,0,,None,,None,None,None,2,None,Just renovated
1567,,House,Duplex,245000,No,2,None,0,,None,,None,None,None,,None,
1568,,House,Duplex,260000,No,2,None,0,,None,,None,None,None,,None,As new
1569,,House,Duplex,260000,No,2,None,0,,None,,None,None,None,,None,As new
1570,,House,Duplex,311000,No,3,None,0,,None,,None,None,None,,None,As new
1571,,House,Duplex,110000,No,2,None,0,,None,,None,None,None,,None,
1572,,House,Duplex,132500,No,2,None,0,0,None,,None,None,None,2,None,
1573,,House,Duplex,307000,No,2,None,1,0,None,,None,None,None,,None,
1574,,House,Duplex,299000,No,2,None,0,0,None,,None,None,None,2,None,Good
1575,,House,Project,From 282096 To 336000,No,,None,0,,None,,None,None,None,,None,
1576,,House,Duplex,239000,No,3,None,0,0,None,,None,None,None,,None,
1577,,House,Duplex,180000,No,2,None,1,0,None,,None,None,None,,None,Just renovated
1578,,House,Duplex,190000,No,3,None,1,0,None,,None,None,None,,None,Just renovated
1579,,House,Duplex,275000,No,4,None,0,0,None,,None,None,None,2,None,
1580,,House,Duplex,355000,No,2,None,0,0,None,,None,None,None,,None,
1581,,House,Duplex,365000,No,2,None,0,0,None,,None,None,None,,None,
1582,,House,Duplex,249000,No,3,None,1,0,None,,None,None,None,,None,
1583,,House,Duplex,250000,No,2,None,0,,None,,None,None,None,,None,
1584,LIMBOURG,House,Duplex,580000,No,3,None,0,,None,,None,None,None,,None,
1585,,House,Residentie,From 193800 To 290200,No,,None,0,,None,,None,None,None,,None,
1586,,House,Residentie,From 215000 To 395000,No,,None,0,,None,,None,None,None,,None,
1587,De Vloei,House,Aurorastraat,From 216154 To 284426,No,,None,0,,None,,None,None,None,,None,
1588,St Katherina Lombeek,House,De,370000,No,,None,0,,None,,None,None,None,,None,
1589,,House,Duplex,365000,No,2,None,0,,None,1,None,None,None,,None,
1590,,House,Duplex,617350,No,3,None,0,,None,,None,None,None,,None,
1591,,House,Residentie,From 172500 To 535000,No,,None,0,,None,,None,None,None,,None,
1592,,House,Amandus,From 279000 To 309000,No,,None,0,,None,,None,None,None,,None,
1593,Grand Liège,House,RESIDENCE,From 225900 To 298900,No,,None,0,,None,,None,None,None,,None,
