,Locality,Type of property,Subtype of property,Price,Type of sale,Number of rooms,Area,Fully equipped kitchen,Furnished,Open fire,Terrace,Garden,Surface of the land,Surface area of the plot of land,Number of facades,Swimming pool,State of the building
323,,House,Exceptional,495000,No,5,320,0,,None,1,None,None,None,4,None,To renovate
324,,House,Exceptional,770000,No,7,420,1,,None,1,None,None,None,4,None,Good
325,,House,Exceptional,795000,No,7,650,0,,None,1,None,None,None,4,None,As new
326,,House,Exceptional,1750000,No,14,990,0,,None,1,None,None,None,,None,
327,,House,Exceptional,350000,No,4,181,1,0,None,,None,None,None,,None,
328,,House,Exceptional,319000,No,4,350,0,,None,1,None,None,None,3,None,Good
329,,House,Exceptional,319000,No,4,350,0,,None,1,None,None,None,3,None,Good
330,,House,Exceptional,949000,No,4,285,0,0,None,1,None,None,None,4,None,Good
331,,House,Exceptional,425000,,22,1419,0,,None,,None,None,None,4,None,To renovate
332,,House,Exceptional,599000,No,4,280,0,0,None,1,None,None,None,2,None,As new
333,,House,Exceptional,430000,No,5,,0,0,None,,None,None,None,4,None,To renovate
334,,House,Exceptional,845000,No,3,,0,1,None,,None,None,None,2,None,As new
335,,House,Exceptional,3900000,No,7,600,0,0,None,,None,None,None,4,None,Good
336,,House,Exceptional,235000,No,3,160,1,0,None,,None,None,None,,None,
337,,House,Exceptional,390000,No,1,778,0,,None,,None,None,None,3,None,To renovate
338,,House,Exceptional,195000,No,4,236,0,0,None,,None,None,None,,None,
339,,House,Exceptional,590000,No,3,140,0,0,None,,None,None,None,3,None,As new
340,,House,Exceptional,253700,No,3,124,1,0,None,,None,None,None,,None,
341,,House,Exceptional,263100,No,3,124,1,0,None,,None,None,None,,None,
342,,House,Exceptional,630000,No,7,390,1,0,None,1,None,None,None,4,None,As new
343,,House,Exceptional,875000,No,6,360,1,,None,1,None,None,None,4,None,
344,,House,Exceptional,214800,No,3,122,0,0,None,,None,None,None,,None,
345,,House,Exceptional,215500,No,3,122,0,0,None,,None,None,None,,None,
346,,House,Exceptional,2450000,No,5,962,1,0,None,,None,None,None,4,None,Just renovated
347,,House,Exceptional,214200,No,3,124,1,0,None,,None,None,None,,None,
348,,House,Exceptional,275200,No,3,124,1,0,None,,None,None,None,,None,
349,,House,Exceptional,795000,No,5,326,0,,None,1,None,None,None,4,None,As new
350,,House,Exceptional,259600,No,3,124,0,0,None,,None,None,None,,None,
351,,House,Exceptional,810000,No,5,285,0,1,None,1,None,None,None,3,None,To be done up
352,,House,Exceptional,419000,No,3,146,0,0,None,1,None,None,None,3,None,
353,,House,Exceptional,444000,No,3,162,0,0,None,1,None,None,None,3,None,
354,,House,Exceptional,252800,No,3,124,1,0,None,,None,None,None,,None,
355,,House,Exceptional,253000,No,3,124,1,0,None,,None,None,None,,None,
356,,House,Exceptional,257000,No,3,124,1,0,None,,None,None,None,,None,
357,,House,Exceptional,257000,No,3,124,1,0,None,,None,None,None,,None,
358,,House,Exceptional,260300,No,3,124,1,0,None,,None,None,None,,None,
359,,House,Exceptional,261300,No,3,124,1,0,None,,None,None,None,,None,
360,,House,Exceptional,262800,No,3,124,1,0,None,,None,None,None,,None,
361,,House,Exceptional,263600,No,3,124,1,0,None,,None,None,None,,None,
362,,House,Exceptional,264300,No,3,124,1,0,None,,None,None,None,,None,
363,,House,Exceptional,135000,No,3,,0,0,None,1,None,None,None,2,None,To renovate
364,,House,Exceptional,145000,No,2,111,0,0,None,,None,None,None,4,None,As new
365,,House,Exceptional,675000,No,6,570,0,,None,1,None,None,None,4,None,
366,,House,Exceptional,264800,No,3,124,1,0,None,,None,None,None,,None,
367,,House,Exceptional,274400,No,3,132,1,0,None,,None,None,None,,None,
368,,House,Exceptional,277300,No,3,141,0,0,None,,None,None,None,,None,
369,,House,Exceptional,282600,No,3,141,0,0,None,,None,None,None,,None,
370,,House,Exceptional,254700,No,3,114,1,0,None,,None,None,None,,None,
371,,House,Exceptional,259100,No,3,114,1,0,None,,None,None,None,,None,
372,,House,Exceptional,280700,No,3,141,1,0,None,,None,None,None,,None,
373,,House,Exceptional,298600,No,3,141,1,0,None,,None,None,None,,None,
374,Eilandje,House,Exceptional,319900,Yes,2,,0,,None,,None,None,None,1,None,
375,,House,Exceptional,282500,No,3,141,1,0,None,,None,None,None,,None,
376,,House,Exceptional,374500,No,4,,0,,None,,None,None,None,2,None,
377,,House,Exceptional,379000,No,3,155,1,0,None,,None,None,None,3,None,Good
378,,House,Exceptional,428900,No,4,307,1,,None,,None,None,None,4,None,To be done up
379,,House,Exceptional,1599000,Yes,7,580,0,,None,,None,None,None,2,None,Good
380,,House,Exceptional,445000,No,6,300,0,0,None,,None,None,None,2,None,Good
381,,House,Exceptional,1195000,No,5,366,0,,None,,None,None,None,4,None,As new
382,,House,Exceptional,594750,No,4,301,1,0,None,,None,None,None,4,None,To be done up
383,,House,Exceptional,950000,No,6,315,0,0,None,,None,None,None,2,None,To renovate
384,,House,Exceptional,300000,No,3,190,0,0,None,,None,None,None,3,None,To renovate
385,,House,Exceptional,349000,No,4,145,0,0,None,,None,None,None,2,None,As new
386,,House,Exceptional,480000,No,2,183,0,0,None,,None,None,None,2,None,As new
387,,House,Exceptional,1800000,No,4,657,1,0,None,1,None,None,None,4,None,To be done up
388,,House,Exceptional,350000,No,2,120,1,0,None,,None,None,None,2,None,Just renovated
389,,House,Exceptional,319000,No,2,136,1,0,None,,None,None,None,3,None,Good
390,,House,Exceptional,619000,No,5,318,1,0,None,1,None,None,None,4,None,Good
391,,House,Exceptional,715000,No,4,450,0,0,None,1,None,None,None,3,None,Good
392,,House,Exceptional,285000,No,5,121,0,0,None,,None,None,None,2,None,To be done up
393,,House,Exceptional,795000,No,6,490,0,1,None,1,None,None,None,3,None,As new
394,,House,Exceptional,795000,No,6,490,0,1,None,1,None,None,None,3,None,As new
395,,House,Exceptional,799000,No,5,307,0,0,None,1,None,None,None,4,None,As new
396,,House,Exceptional,375000,No,4,175,1,0,None,,None,None,None,2,None,Good
397,,House,Exceptional,780000,No,2,339,0,0,None,1,None,None,None,4,None,As new
398,Kluisbergen,House,Exceptional,595000,No,3,430,0,,None,1,None,None,None,4,None,As new
399,,House,Exceptional,970000,No,7,402,0,0,None,1,None,None,None,4,None,Good
400,,House,Exceptional,590000,No,7,458,0,0,None,,None,None,None,4,None,Good
401,Bruxelles (19 communes),House,Exceptional,1950000,No,5,440,0,0,None,,None,None,None,2,None,As new
402,,House,Exceptional,495000,No,3,172,1,0,None,,None,None,None,,None,To be done up
403,Antwerpen-Centrum,House,Exceptional,890000,No,4,208,0,0,None,,None,None,None,2,None,As new
404,Résidentiel,House,Exceptional,350000,No,4,180,0,0,None,,None,None,None,,None,Good
405,,House,Exceptional,795000,No,6,490,0,1,None,1,None,None,None,3,None,As new
406,,House,Exceptional,520000,No,4,327,1,,None,1,None,None,None,4,None,As new
407,Park Mariadal,House,Exceptional,599000,No,4,220,0,1,None,,None,None,None,3,None,Just renovated
408,,House,Exceptional,1225000,,3,700,0,,None,1,None,None,None,4,None,As new
409,,House,Exceptional,745000,No,6,291,0,0,None,,None,None,None,,None,As new
410,,House,Exceptional,1100000,No,4,456,1,1,None,,None,None,None,4,None,Good
411,,House,Exceptional,1475000,No,2,340,1,0,None,,None,None,None,4,None,Good
412,Prinsenhof,House,Exceptional,1100000,,7,330,0,,None,1,None,None,None,2,None,To renovate
413,,House,Exceptional,485000,No,4,314,1,1,None,,None,None,None,4,None,As new
414,,House,Exceptional,820000,No,3,261,0,0,None,1,None,None,None,4,None,As new
415,,House,Exceptional,425000,No,3,131,1,0,None,,None,None,None,3,None,To renovate
416,,House,Exceptional,260000,No,3,,0,0,None,,None,None,None,4,None,To be done up
417,,House,Exceptional,295000,No,2,,1,0,None,,None,None,None,,None,Good
418,,House,Exceptional,315000,No,4,217,0,0,None,,None,None,None,4,None,Just renovated
419,,House,Exceptional,339000,No,3,210,1,0,None,,None,None,None,2,None,As new
420,,House,Exceptional,550000,No,5,396,0,0,None,,None,None,None,4,None,As new
421,,House,Exceptional,1650000,No,7,587,0,,None,1,None,None,None,4,None,As new
422,,House,Exceptional,329000,No,3,140,0,0,None,,None,None,None,2,None,As new
423,,House,Exceptional,224500,No,2,,0,0,None,,None,None,None,,None,Good
424,,,,None,,,,0,,None,,None,None,None,,None,
425,,House,Exceptional,325000,No,3,,1,0,None,,None,None,None,3,None,Good
426,,House,Exceptional,749999,No,4,270,0,0,None,1,None,None,None,4,None,As new
427,,House,Exceptional,750000,Yes,6,,1,0,None,,None,None,None,4,None,As new
428,,House,Exceptional,975000,No,8,625,0,0,None,,None,None,None,4,None,To be done up
429,,House,Exceptional,1150000,,8,680,1,,None,1,None,None,None,4,None,As new
430,Zaventem - Sint-Stevens Woluwe - Nossegem,House,Exceptional,1198000,No,7,525,0,0,None,1,None,None,None,4,None,
431,,House,Exceptional,1200000,No,6,700,0,0,None,1,None,None,None,2,None,To renovate
432,,House,Exceptional,1350000,No,3,450,0,0,None,,None,None,None,4,None,As new
433,,House,Exceptional,875000,No,4,474,1,0,None,,None,None,None,,None,Just renovated
434,,House,Exceptional,389000,No,3,390,1,0,None,,None,None,None,4,None,Just renovated
435,,House,Exceptional,475000,No,4,165,1,0,None,,None,None,None,4,None,Good
436,Bois du Fiérain,House,Exceptional,485000,,3,243,1,0,None,,None,None,None,4,None,To be done up
437,,House,Exceptional,585000,No,3,240,0,,None,,None,None,None,4,None,As new
438,,House,Exceptional,648000,No,5,509,1,,None,1,None,None,None,2,None,As new
439,,House,Exceptional,375000,No,2,193,0,0,None,,None,None,None,3,None,Good
440,,House,Exceptional,185000,No,1,320,0,0,None,,None,None,None,4,None,To restore
441,,House,Exceptional,449000,No,5,,0,0,None,,None,None,None,4,None,As new
442,,House,Exceptional,499000,No,4,277,0,,None,1,None,None,None,4,None,As new
443,,House,Exceptional,520000,No,5,330,1,0,None,,None,None,None,4,None,Good
444,,House,Exceptional,890000,No,3,960,0,0,None,1,None,None,None,4,None,Good
445,,House,Exceptional,990000,No,3,,1,0,None,1,None,None,None,4,None,Good
446,Waregem,House,Exceptional,1295000,No,4,720,0,0,None,1,None,None,None,4,None,To renovate
447,,House,Exceptional,2950000,No,6,550,0,,None,,None,None,None,4,None,As new
448,,House,Exceptional,485000,No,3,238,0,0,None,1,None,None,None,4,None,As new
449,,House,Exceptional,649000,No,4,310,0,,None,1,None,None,None,3,None,As new
450,Waimes,House,Exceptional,650000,No,2,195,0,0,None,,None,None,None,4,None,Good
451,,House,Exceptional,425000,No,3,131,1,0,None,,None,None,None,3,None,To renovate
452,,House,Exceptional,635000,No,6,425,1,0,None,,None,None,None,4,None,As new
453,,House,Exceptional,1100000,No,6,360,1,,None,,None,None,None,4,None,As new
454,,House,Exceptional,2500000,No,5,465,0,0,None,1,None,None,None,4,None,As new
455,Boechout,House,Exceptional,985000,No,5,283,0,,None,,None,None,None,4,None,
456,,House,Exceptional,369000,No,3,142,1,0,None,,None,None,None,,None,As new
457,,House,Exceptional,155000,No,4,300,0,0,None,1,None,None,None,3,None,To renovate
458,,House,Exceptional,559000,No,7,730,0,0,None,,None,None,None,3,None,To renovate
459,,House,Exceptional,595000,Yes,11,430,0,,None,,None,None,None,4,None,Good
460,Militaire Kazerne,House,Exceptional,720000,,23,1380,0,,None,1,None,None,None,4,None,To renovate
461,,House,Exceptional,1850000,No,7,600,0,,None,1,None,None,None,4,None,As new
462,"29, d'hersigny",House,Exceptional,525000,Yes,9,500,0,,None,,None,None,None,4,None,Just renovated
463,,House,Exceptional,799000,No,4,360,0,0,None,,None,None,None,2,None,
464,,House,Exceptional,439000,No,4,184,1,,None,1,None,None,None,3,None,Good
465,Rupelstreek,House,Exceptional,269000,Yes,2,,1,0,None,,None,None,None,2,None,As new
466,,House,Exceptional,485000,No,3,235,0,0,None,,None,None,None,4,None,To renovate
467,,House,Exceptional,750000,Yes,8,185,0,1,None,,None,None,None,2,None,Just renovated
468,,House,Exceptional,799000,No,4,,1,0,None,,None,None,None,4,None,As new
469,,House,Exceptional,1950000,,6,927,0,,None,1,None,None,None,4,None,Just renovated
470,,House,Exceptional,1950000,,6,927,0,,None,1,None,None,None,4,None,Just renovated
471,,House,Exceptional,1950000,,6,927,0,,None,1,None,None,None,4,None,Just renovated
472,Oud-Turnhout,House,Exceptional,1975000,No,3,510,0,0,None,1,None,None,None,4,None,
473,,House,Exceptional,995000,,3,225,0,,None,,None,None,None,4,None,As new
474,,House,Exceptional,399000,,7,400,1,,None,,None,None,None,4,None,
475,,House,Exceptional,495000,Yes,5,190,1,,None,,None,None,None,,None,To be done up
476,,House,Exceptional,657200,,3,180,0,,None,,None,None,None,4,None,Just renovated
477,,House,Exceptional,799000,No,2,407,1,,None,1,None,None,None,,None,
478,,House,Exceptional,1050000,No,5,564,0,,None,1,None,None,None,2,None,As new
479,"Centrum Dilbeek, Neerhof",House,Exceptional,1200000,No,3,,0,,None,1,None,None,None,4,None,Good
480,Mechelen Centrum,House,Exceptional,319500,No,3,116,1,,None,,None,None,None,3,None,To be done up
481,,House,Exceptional,1350000,Yes,3,522,0,0,None,,None,None,None,2,None,Good
482,,House,Exceptional,1200000,No,5,,0,0,None,1,None,None,None,4,None,As new
483,,House,Exceptional,699000,Yes,8,800,1,1,None,,None,None,None,,None,
484,,House,Exceptional,1800000,Yes,,meters,0,0,None,,None,None,None,4,None,As new
485,,House,Exceptional,777225,,9,514,0,0,None,1,None,None,None,4,None,Good
486,,House,Exceptional,235000,No,3,123,0,0,None,,None,None,None,4,None,To renovate
487,,House,Exceptional,430000,Yes,5,158,0,0,None,,None,None,None,2,None,As new
488,BXL Region,House,Exceptional,500000,No,9,285,0,,None,,None,None,None,2,None,To be done up
489,,House,Exceptional,515000,,6,,0,,None,,None,None,None,4,None,As new
490,,House,Exceptional,539000,No,3,270,0,,None,1,None,None,None,2,None,Good
491,,House,Exceptional,875000,Yes,9,,0,,None,,None,None,None,4,None,As new
492,Seneffe,House,Exceptional,1250000,No,5,761,0,0,None,,None,None,None,4,None,As new
493,Seneffe,House,Exceptional,1250000,No,5,761,0,0,None,,None,None,None,4,None,As new
494,Seneffe,House,Exceptional,1250000,No,5,761,0,0,None,,None,None,None,4,None,As new
495,,House,Exceptional,1900000,No,4,400,0,,None,1,None,None,None,4,None,As new
496,Ardenne,House,Exceptional,720000,No,4,338,0,0,None,,None,None,None,4,None,
497,Verviers,House,Exceptional,599000,No,3,400,0,0,None,,None,None,None,3,None,As new
498,pays de Herve,House,Exceptional,895000,No,6,510,1,0,None,1,None,None,None,4,None,As new
499,,House,Exceptional,220000,,12,,0,,None,,None,None,None,2,None,Good
500,,House,Exceptional,599000,No,7,482,0,0,None,1,None,None,None,2,None,Good
501,,House,Exceptional,485000,,10,,0,0,None,,None,None,None,3,None,To renovate
502,,House,Exceptional,595000,No,,meters,0,0,None,,None,None,None,4,None,To restore
503,,House,Exceptional,725000,No,4,210,0,,None,1,None,None,None,4,None,As new
504,,House,Exceptional,890000,,5,410,0,,None,,None,None,None,4,None,As new
505,,House,Exceptional,430000,No,2,120,1,0,None,,None,None,None,4,None,To renovate
506,BXL Region,House,Exceptional,500000,No,9,285,0,,None,,None,None,None,2,None,To be done up
507,,House,Exceptional,720000,,1,,0,,None,1,None,None,None,2,None,To renovate
508,,House,Exceptional,990000,,7,438,1,0,None,1,None,None,None,4,None,To be done up
509,,House,Exceptional,595000,No,4,655,1,0,None,1,None,None,None,4,None,Good
510,,House,Exceptional,300000,No,4,,0,0,None,1,None,None,None,4,None,Good
511,Oud-Turnhout,House,Exceptional,2200000,No,4,680,0,0,None,1,None,None,None,4,None,As new
512,,House,Exceptional,450000,No,4,300,1,,None,1,None,None,None,4,None,As new
513,,House,Exceptional,875000,No,5,205,1,0,None,,None,None,None,2,None,As new
514,,House,Exceptional,155000,No,7,,1,1,None,,None,None,None,4,None,Good
515,,House,Exceptional,1195000,,5,342,0,0,None,1,None,None,None,4,None,Just renovated
516,,House,Exceptional,1235000,No,4,,1,0,None,,None,None,None,4,None,
517,,House,Exceptional,378900,No,3,200,0,0,None,,None,None,None,2,None,
518,,House,Exceptional,574900,No,3,244,1,0,None,,None,None,None,,None,To be done up
519,,House,Exceptional,850000,No,10,450,0,,None,1,None,None,None,4,None,
520,,House,Exceptional,320000,No,4,,1,0,None,,None,None,None,2,None,To be done up
521,,House,Exceptional,1368741,No,4,294,0,,None,,None,None,None,,None,
522,,House,Exceptional,1395000,No,5,424,1,,None,1,None,None,None,4,None,Good
523,,House,Exceptional,1775000,No,5,512,0,0,None,1,None,None,None,4,None,Just renovated
524,,House,Exceptional,899000,Yes,10,,0,,None,,None,None,None,3,None,
525,,House,Exceptional,899000,Yes,10,,0,,None,,None,None,None,3,None,
526,,House,Exceptional,1100000,Yes,8,1313,0,,None,,None,None,None,4,None,
527,,House,Exceptional,280000,No,5,633,0,0,None,,None,None,None,,None,
528,,House,Exceptional,780000,,1,244,1,,None,1,None,None,None,4,None,
529,,House,Exceptional,975000,,5,600,1,0,None,,None,None,None,4,None,As new
530,,House,Exceptional,1180000,,7,,0,,None,1,None,None,None,3,None,As new
531,,House,Exceptional,2675000,No,8,800,0,,None,1,None,None,None,4,None,As new
532,,House,Exceptional,750000,No,6,840,0,,None,,None,None,None,,None,
533,Grand'Place,House,Exceptional,480000,,10,,0,,None,1,None,None,None,3,None,Good
534,,House,Exceptional,995000,No,6,400,0,0,None,,None,None,None,4,None,Good
535,,House,Exceptional,690000,No,5,,1,,None,,None,None,None,4,None,As new
536,,House,Exceptional,695000,No,22,595,1,0,None,,None,None,None,4,None,
537,,House,Exceptional,590000,No,4,,1,0,None,,None,None,None,,None,
538,,House,Exceptional,675000,,13,601,0,1,None,,None,None,None,4,None,Good
539,,House,Exceptional,849000,Yes,6,300,0,,None,1,None,None,None,2,None,As new
540,,House,Exceptional,268000,No,3,266,0,0,None,1,None,None,None,3,None,As new
541,,House,Exceptional,695000,No,4,,1,0,None,,None,None,None,,None,
542,,House,Exceptional,1950000,No,4,,1,0,None,1,None,None,None,4,None,
543,,House,Exceptional,1499000,No,8,,0,0,None,,None,None,None,,None,
544,,House,Exceptional,3900000,No,5,650,0,,None,,None,None,None,4,None,To be done up
545,,House,Exceptional,220000,No,3,333,0,,None,,None,None,None,2,None,As new
546,,House,Exceptional,350000,Yes,18,,0,,None,1,None,None,None,3,None,To renovate
547,,House,Exceptional,1095000,No,6,,0,0,None,1,None,None,None,4,None,As new
548,BXL Region,House,Exceptional,490000,No,4,166,0,,None,,None,None,None,2,None,To be done up
549,Leuven - Herent,House,Exceptional,735000,No,4,260,0,,None,,None,None,None,4,None,
550,,House,Exceptional,999000,,3,222,0,,None,,None,None,None,4,None,Good
551,,House,Exceptional,1950000,No,6,658,1,0,None,,None,None,None,4,None,
552,Leuven - Herent,House,Exceptional,690000,No,4,264,0,,None,,None,None,None,4,None,
553,,House,Exceptional,1500000,No,12,,0,0,None,1,None,None,None,4,None,
554,,House,Exceptional,590000,No,4,,1,0,None,,None,None,None,,None,
555,,House,Exceptional,1950000,No,8,,1,0,None,,None,None,None,,None,
556,,House,Exceptional,1065000,,1,,0,,None,,None,None,None,4,None,
557,,House,Exceptional,550000,No,5,350,1,0,None,1,None,None,None,4,None,
